Source=C#
MinScan=1
MaxScan=18538
MinNet=0.032926
MaxNet=1.0967
Scores
0	-0.077452	0	-4.4321	-8.128	-0.46343	-11.966	-4.5553	-11.153	-3.4244	-5.2759	-10.533	-9.3717	-1.8534	-9.6815	-1.1931	-10.456	-9.9525	-9.7976	-9.7589	-6.0141	-0.081032	-9.2168	-10.146	3.7378	-9.2168	-3.6227	-8.8682	-2.712	-9.3329	-8.8682	-8.6746	-7.9001	-7.0094	-8.907	-7.1643	-3.5042	-8.907	-8.2873	-3.1695	-7.3192	-8.6359	-8.0163	-7.7839	-9.2168	-8.9844	-1.2575	-4.9462	-6.0706	-7.6677	-8.2099	-8.3261	-8.5197	-7.5515	4.688	-2.3802	-1.2939	-8.0163	-8.7908	-8.055	-7.3966	-6.8545	-0.83727	-8.0937	-6.08	-4.672	-7.2417	-8.1712	-7.629	-8.1324	-7.3192	-7.629	-7.5515	-6.6609	-7.7452	-7.0481	-8.1324	-7.3579	-7.5515	-7.629	-2.5333	-7.3966	-8.1324	-6.5059	-8.055	-7.0094	-7.1643	-7.7839	-7.5903	-6.7383	-7.0481	-1.3289	-6.8932	-6.6609	-6.4672	-5.4991	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	-3.8073	-8.1126	0.097875	-11.966	-4.2317	-11.153	4.2817	0.14527	-10.533	-9.3717	0.52499	-9.6815	0.46106	-10.456	-2.6728	-6.271	-9.7589	-4.8638	1.6008	-9.2168	-10.146	5.9596	-9.2168	-3.1833	-8.8682	-2.7057	-9.3329	-8.8682	-6.2302	-7.9001	-4.4455	-8.907	-7.1643	-2.8091	-6.4848	-4.221	-2.1868	-7.3192	-8.6359	-8.0163	-7.7839	-5.2015	-6.0278	-1.1087	-4.0066	-4.7551	-3.9618	-8.2099	-8.3261	-8.5197	-7.5515	4.978	-2.3709	-1.6552	-8.0163	-8.7908	-8.055	-0.56975	-6.8545	-0.5957	-8.0937	-6.08	-3.6667	-7.2417	-8.1712	-7.629	-8.1324	-7.3192	-7.629	-4.1658	-6.6609	-7.7452	-7.0481	-8.1324	-7.3579	-7.5515	-7.629	-1.777	-7.3966	-5.3496	-6.5059	-8.055	-7.0094	-7.1643	-7.7839	-7.5903	-6.7383	-7.0481	-0.45511	-6.8932	-6.6609	-1.919	-5.4991	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	-3.439	-8.1067	9.9114	-7.0985	-2.3505	-11.153	18.564	2.5522	-10.533	-6.1966	2.3902	-9.6815	5.4317	-8.1539	-0.18783	-4.9685	-7.0473	-3.9702	5.6002	-9.2168	-6.8862	7.4117	-9.2168	-3.0006	-6.3604	0.16126	-9.3329	-4.7225	3.2124	-7.9001	-3.1563	-3.6317	-7.1643	-2.3705	-5.2823	-2.9191	4.1303	-7.3192	-8.6359	-8.0163	-1.8413	-4.0868	-1.689	2.928	-3.3235	-3.6962	-2.7747	-8.2099	-8.3261	-8.5197	-5.2803	4.7549	1.7916	-2.273	-3.7429	-8.7908	-8.055	4.4608	-6.8545	-0.57137	-5.8894	-6.08	-2.918	-4.3088	-8.1712	-4.0451	-8.1324	-7.3192	-7.629	-2.9484	-6.6609	-7.7452	-7.0481	-8.1324	-7.3579	-7.5515	-7.629	-1.2773	-7.3966	-4.1875	-6.5059	-8.055	-7.0094	-7.1643	-7.7839	-7.5903	-1.1833	-7.0481	0.16214	-6.8932	-6.6609	-0.69931	-5.4991	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	-0.079315	-6.276	12.978	-2.6876	3.069	-11.153	24.124	4.1894	-10.533	-1.0963	6.9874	-6.6619	9.7879	-6.9285	7.1454	-3.9227	-1.7687	-3.3331	7.377	-9.2168	-3.1278	10.757	-9.2168	-2.9957	-5.1745	0.60134	-1.5425	3.1985	14.232	-7.9001	-2.1236	2.6151	-7.1643	-2.1885	-2.4269	1.5951	5.753	-7.3192	-5.9155	-8.0163	-0.76242	-3.2286	0.61292	3.3759	-2.897	-2.8938	-1.8443	-5.1925	-8.3261	-8.5197	-4.0838	5.1383	2.4371	-3.0068	-2.505	-8.7908	-8.055	7.5215	-6.8545	-0.572	-4.68	-6.08	-2.426	-3.15	-8.1712	-2.866	-8.1324	-7.3192	-7.629	-1.9875	-6.6609	-7.7452	-2.437	-8.1324	-7.3579	-7.5515	-7.629	-1.0342	-7.3966	-3.282	-6.5059	-8.055	-7.0094	-7.1643	0.27132	-7.5903	-0.026532	-7.0481	0.52279	-6.8932	-6.6609	0.26378	-5.4991	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	23.698	4.3847	17.914	2.4864	11.636	-7.2621	28.144	7.3194	-5.2004	3.2907	8.9457	-5.366	14.861	-4.1399	9.6879	-3.1334	0.25858	-2.9526	14.853	-9.2168	4.5505	11.904	-9.2168	-3.0082	-4.2452	2.6655	3.189	6.4856	18.88	-7.9001	-1.3475	15.549	-7.1643	-2.1834	12.24	7.571	10.309	-7.3192	-4.7717	-8.0163	0.05982	-2.6271	2.4017	6.8437	0.05587	-2.3481	-1.1704	-4.0779	-5.3668	-8.5197	-3.144	6.668	2.5939	-2.408	-1.5237	-8.7908	-8.055	9.8124	-6.8545	-0.57284	-3.7272	-3.6718	-2.1905	-2.2478	-8.1712	-1.9434	-8.1324	-7.3192	-7.629	2.575	-3.3717	-7.7452	6.2623	-8.1324	-4.7205	-7.5515	-7.629	2.1113	-7.3966	-2.6331	-6.5059	-8.055	-7.0094	-7.1643	2.7656	-7.5903	0.87365	-7.0481	0.62686	-6.8932	-6.6609	0.97028	-5.4991	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	91.368	11.007	22.879	8.5245	22.092	-6.1707	38.072	11.215	2.1798	6.2326	10.134	-1.8813	17.251	6.1502	21.656	0.18025	1.7727	-2.8287	18.503	1.6733	7.5861	12.024	-1.4474	0.90575	-3.5724	7.2454	6.1277	12.521	33.831	-7.9001	-0.82806	24.126	-7.1643	-2.1966	17.316	13.749	12.122	-7.3192	0.36349	-5.4238	0.62547	0.31104	12.091	9.3457	1.2748	-2.0589	-0.7531	-3.2199	-1.744	-8.5197	-2.4607	10.982	5.492	-2.0658	-0.79906	-5.5529	-5.4817	13.169	-6.8545	-0.57388	-3.0311	-2.4123	0.033463	1.3644	-1.5277	-1.2775	-8.1324	-4.1704	-7.629	4.1694	-2.0726	-7.7452	9.4267	-8.1324	-3.4144	-3.3219	-7.629	3.131	-7.3966	-2.2407	-6.5059	-8.055	-7.0094	-7.1643	4.7467	-7.5903	1.5172	-7.0481	0.62627	-6.8932	-6.6609	1.4202	0.4487	-3.9113	-1.5103	-2.0137	-0.11618
0	-0.077452	0	253.51	14.53	32.124	11.475	26.456	16.774	57.359	18.579	7.9826	10.476	14.507	3.5457	33.385	14.831	33.859	1.7624	6.828	-2.8293	30.693	4.1252	26.792	14.595	6.5669	2.6805	-3.1563	9.9296	8.2966	15.578	40.94	-7.9001	-0.56516	29.62	-7.1643	-0.28917	21.11	16.853	13.165	-7.3192	2.1542	-4.2911	4.7796	1.6242	20.023	11.078	5.5993	1.5365	3.6911	-2.6185	0.36901	-8.5197	-2.034	16.654	5.9015	-1.9802	2.7508	-4.4564	-4.1642	15.232	-6.8545	-0.6286	-2.5915	-1.4094	6.3748	6.059	-0.45737	-0.8681	-8.1324	-2.959	-7.629	5.2507	-1.03	-7.7452	11.821	-4.4576	-2.3649	-2.0975	-5.5921	3.6375	-7.3966	-2.105	-6.5059	-8.055	-7.0094	-5.1999	6.2146	-7.5903	1.9043	-7.0481	0.62556	-5.0269	-6.6609	1.6135	1.6923	1.745	-1.5103	-2.0137	-0.11618
0	-0.077452	0	500.23	39.343	47.745	29.864	45.038	30.123	63.354	25.529	11.611	18.868	21.448	8.9642	47.099	21.511	39.133	6.5488	8.433	1.1045	33.291	7.9238	65.148	15.342	12.712	3.6854	2.4546	11.844	12.548	20.741	59.814	-7.9001	-0.5336	42.265	11.854	4.2433	23.621	18.93	17.079	-7.3192	3.4316	2.2163	11.375	2.4243	24.349	16.218	7.0225	5.8863	9.9886	-2.2737	6.418	-6.0018	-1.8639	18.776	6.2667	-1.9877	4.2746	-3.6165	3.0154	16.268	-6.8545	-0.92927	-0.5606	-0.66312	9.2129	8.254	0.35633	-0.71532	-5.2878	-2.0041	-7.629	5.8187	-0.24403	-7.7452	13.446	-3.2645	-1.572	-1.1297	-4.2893	3.6308	-3.3814	-2.1049	-6.5059	-3.5184	-7.0094	-3.9453	7.1693	-7.5903	2.0347	-3.887	0.62473	-3.7212	-6.6609	1.6209	2.6792	3.0141	-1.5103	-2.0137	-0.11618
0	-0.077452	0	655.46	66.905	65.651	49.583	52.625	39.583	82.617	32.814	18.674	23.056	23.522	29.225	58.611	31.129	52.479	15.429	12.517	1.6193	36.603	12.772	85.903	16.482	19.921	9.6756	3.6545	22.009	17.655	26.214	70.86	-4.356	9.4577	46.716	21.709	6.586	24.849	19.98	23.103	-3.4003	9.3745	8.6796	18.776	17.234	27.135	17.603	7.6759	7.6277	15.537	2.2651	8.6309	-4.7628	1.9894	19.872	6.5875	-1.9767	5.2853	-3.0332	4.8831	16.834	-6.8545	-1.4865	0.67481	-0.17341	16.49	9.6792	0.91344	-0.72504	-4.2075	-1.3058	-7.629	5.9151	0.28535	-7.7452	14.301	3.4387	-1.0357	-0.41847	-3.2432	3.5025	1.4071	-2.1051	-6.5059	-2.3973	-7.0094	-2.9473	7.6108	-7.5903	2.0346	-2.5888	0.62377	-2.6721	-6.6609	1.6206	3.4096	4.0267	-1.5103	-2.0137	-0.11618
0	-0.077452	0	784.42	152.56	89.924	57.668	68.744	70.331	102.76	41.999	31.144	29.479	31.786	56.958	74.388	41.858	69.244	33.034	29.463	9.0954	47.887	15.922	103.59	20.141	23.543	30.113	8.1984	28.162	23.701	31.344	79.704	-0.33627	11.281	48.857	26.504	14.146	24.98	21.757	42.677	-2.3149	14.606	10.943	21.07	21.705	28.526	17.962	7.8961	8.5993	21.358	3.2737	20.58	-3.7803	7.4466	20.74	6.9173	-1.9845	5.7828	-2.7064	6.2375	17.35	-6.8545	-2.3004	5.9701	0.059701	18.565	14.219	1.214	-0.71572	-1.6946	-0.86403	-7.629	5.9527	0.55815	-7.7452	14.386	5.2504	-0.75602	0.036151	-2.4536	3.4081	8.944	-2.1055	-6.5059	-1.5329	-7.0094	-2.2058	7.6448	-7.5903	2.034	-1.5473	0.62269	-1.8795	-6.6609	1.6126	3.8834	4.7826	-1.5103	-2.0137	-0.11618
