Source=C#
Scan	Interpolated_NET	Aligned_NET
4104	0.21471	0.21471
4105	0.21475	0.21475
4106	0.21479	0.21479
4107	0.21483	0.21483
4108	0.21487	0.21487
4109	0.21491	0.21491
4110	0.21494	0.21494
4111	0.21498	0.21498
4112	0.21502	0.21502
4113	0.21506	0.21506
4114	0.2151	0.2151
4115	0.21513	0.21513
4116	0.21517	0.21517
4117	0.21521	0.21521
4118	0.21525	0.21525
4119	0.21529	0.21529
4120	0.21533	0.21533
4121	0.21536	0.21536
4122	0.2154	0.2154
4123	0.21544	0.21544
4124	0.21548	0.21548
4125	0.21552	0.21552
4126	0.21556	0.21556
4127	0.21559	0.21559
4128	0.21563	0.21563
4129	0.21567	0.21567
4130	0.21571	0.21571
4131	0.21575	0.21575
4132	0.21579	0.21579
4133	0.21582	0.21582
4134	0.21586	0.21586
4135	0.2159	0.2159
4136	0.21594	0.21594
4137	0.21598	0.21598
4138	0.21601	0.21601
4139	0.21605	0.21605
4140	0.21609	0.21609
4141	0.21613	0.21613
4142	0.21617	0.21617
4143	0.21621	0.21621
4144	0.21624	0.21624
4145	0.21628	0.21628
4146	0.21632	0.21632
4147	0.21636	0.21636
4148	0.2164	0.2164
4149	0.21644	0.21644
4150	0.21647	0.21647
4151	0.21651	0.21651
4152	0.21655	0.21655
4153	0.21659	0.21659
4154	0.21663	0.21663
4155	0.21666	0.21666
4156	0.2167	0.2167
4157	0.21674	0.21674
4158	0.21678	0.21678
4159	0.21682	0.21682
4160	0.21686	0.21686
4161	0.21689	0.21689
4162	0.21693	0.21693
4163	0.21697	0.21697
4164	0.21701	0.21701
4165	0.21705	0.21705
4166	0.21709	0.21709
4167	0.21712	0.21712
4168	0.21716	0.21716
4169	0.2172	0.2172
4170	0.21724	0.21724
4171	0.21728	0.21728
4172	0.21732	0.21732
4173	0.21735	0.21735
4174	0.21739	0.21739
4175	0.21743	0.21743
4176	0.21747	0.21747
4177	0.21751	0.21751
4178	0.21754	0.21754
4179	0.21758	0.21758
4180	0.21762	0.21762
4181	0.21766	0.21766
4182	0.2177	0.2177
4183	0.21774	0.21774
4184	0.21777	0.21777
4185	0.21781	0.21781
4186	0.21785	0.21785
4187	0.21789	0.21789
4188	0.21793	0.21793
4189	0.21797	0.21797
4190	0.218	0.218
4191	0.21804	0.21804
4192	0.21808	0.21808
4193	0.21812	0.21812
4194	0.21816	0.21816
4195	0.2182	0.2182
4196	0.21823	0.21823
4197	0.21827	0.21827
4198	0.21831	0.21831
4199	0.21835	0.21835
4200	0.21839	0.21839
4201	0.21842	0.21842
4202	0.21846	0.21846
4203	0.2185	0.2185
4204	0.21854	0.21854
4205	0.21858	0.21858
4206	0.21862	0.21862
4207	0.21865	0.21865
4208	0.21869	0.21869
4209	0.21873	0.21873
4210	0.21877	0.21877
4211	0.21881	0.21881
4212	0.21885	0.21885
4213	0.21888	0.21888
4214	0.21892	0.21892
4215	0.21896	0.21896
4216	0.219	0.219
4217	0.21904	0.21904
4218	0.21908	0.21908
4219	0.21911	0.21911
4220	0.21915	0.21915
4221	0.21919	0.21919
4222	0.21923	0.21923
4223	0.21927	0.21927
4224	0.2193	0.2193
4225	0.21934	0.21934
4226	0.21938	0.21938
4227	0.21942	0.21942
4228	0.21946	0.21946
4229	0.2195	0.2195
4230	0.21953	0.21953
4231	0.21957	0.21957
4232	0.21961	0.21961
4233	0.21965	0.21965
4234	0.21969	0.21969
4235	0.21973	0.21973
4236	0.21976	0.21976
4237	0.2198	0.2198
4238	0.21984	0.21984
4239	0.21988	0.21988
4240	0.21992	0.21992
4241	0.21996	0.21996
4242	0.21999	0.21999
4243	0.22003	0.22003
4244	0.22007	0.22007
4245	0.22011	0.22011
4246	0.22015	0.22015
4247	0.22018	0.22018
4248	0.22022	0.22022
4249	0.22026	0.22026
4250	0.2203	0.2203
4251	0.22034	0.22034
4252	0.22038	0.22038
4253	0.22041	0.22041
4254	0.22045	0.22045
4255	0.22049	0.22049
4256	0.22053	0.22053
4257	0.22057	0.22057
4258	0.22061	0.22061
4259	0.22064	0.22064
4260	0.22068	0.22068
4261	0.22072	0.22072
4262	0.22076	0.22076
4263	0.2208	0.2208
4264	0.22083	0.22083
4265	0.22086	0.22086
4266	0.22088	0.22088
4267	0.2209	0.2209
4268	0.22092	0.22092
4269	0.22094	0.22094
4270	0.22096	0.22096
4271	0.22098	0.22098
4272	0.221	0.221
4273	0.22102	0.22102
4274	0.22104	0.22104
4275	0.22106	0.22106
4276	0.22107	0.22107
4277	0.22109	0.22109
4278	0.22111	0.22111
4279	0.22113	0.22113
4280	0.22115	0.22115
4281	0.22117	0.22117
4282	0.22119	0.22119
4283	0.22121	0.22121
4284	0.22123	0.22123
4285	0.22125	0.22125
4286	0.22127	0.22127
4287	0.22128	0.22128
4288	0.2213	0.2213
4289	0.22132	0.22132
4290	0.22134	0.22134
4291	0.22136	0.22136
4292	0.22138	0.22138
4293	0.2214	0.2214
4294	0.22142	0.22142
4295	0.22144	0.22144
4296	0.22146	0.22146
4297	0.22148	0.22148
4298	0.2215	0.2215
4299	0.22151	0.22151
4300	0.22153	0.22153
4301	0.22155	0.22155
4302	0.22157	0.22157
4303	0.22159	0.22159
4304	0.22161	0.22161
4305	0.22163	0.22163
4306	0.22165	0.22165
4307	0.22167	0.22167
4308	0.22169	0.22169
4309	0.22171	0.22171
4310	0.22172	0.22172
4311	0.22174	0.22174
4312	0.22176	0.22176
4313	0.22178	0.22178
4314	0.2218	0.2218
4315	0.22182	0.22182
4316	0.22184	0.22184
4317	0.22186	0.22186
4318	0.22188	0.22188
4319	0.2219	0.2219
4320	0.22192	0.22192
4321	0.22194	0.22194
4322	0.22195	0.22195
4323	0.22197	0.22197
4324	0.22199	0.22199
4325	0.22201	0.22201
4326	0.22203	0.22203
4327	0.22205	0.22205
4328	0.22207	0.22207
4329	0.22209	0.22209
4330	0.22211	0.22211
4331	0.22213	0.22213
4332	0.22215	0.22215
4333	0.22216	0.22216
4334	0.22218	0.22218
4335	0.2222	0.2222
4336	0.22222	0.22222
4337	0.22224	0.22224
4338	0.22226	0.22226
4339	0.22228	0.22228
4340	0.2223	0.2223
4341	0.22232	0.22232
4342	0.22234	0.22234
4343	0.22236	0.22236
4344	0.22237	0.22237
4345	0.22239	0.22239
4346	0.22241	0.22241
4347	0.22243	0.22243
4348	0.22245	0.22245
4349	0.22247	0.22247
4350	0.22249	0.22249
4351	0.22251	0.22251
4352	0.22253	0.22253
4353	0.22255	0.22255
4354	0.22257	0.22257
4355	0.22259	0.22259
4356	0.2226	0.2226
4357	0.22262	0.22262
4358	0.22264	0.22264
4359	0.22266	0.22266
4360	0.22268	0.22268
4361	0.2227	0.2227
4362	0.22272	0.22272
4363	0.22274	0.22274
4364	0.22276	0.22276
4365	0.22278	0.22278
4366	0.2228	0.2228
4367	0.22281	0.22281
4368	0.22283	0.22283
4369	0.22285	0.22285
4370	0.22287	0.22287
4371	0.22289	0.22289
4372	0.22291	0.22291
4373	0.22293	0.22293
4374	0.22295	0.22295
4375	0.22297	0.22297
4376	0.22299	0.22299
4377	0.22301	0.22301
4378	0.22303	0.22303
4379	0.22304	0.22304
4380	0.22306	0.22306
4381	0.22308	0.22308
4382	0.2231	0.2231
4383	0.22312	0.22312
4384	0.22314	0.22314
4385	0.22316	0.22316
4386	0.22318	0.22318
4387	0.2232	0.2232
4388	0.22322	0.22322
4389	0.22324	0.22324
4390	0.22325	0.22325
4391	0.22327	0.22327
4392	0.22329	0.22329
4393	0.22331	0.22331
4394	0.22333	0.22333
4395	0.22335	0.22335
4396	0.22337	0.22337
4397	0.22339	0.22339
4398	0.22341	0.22341
4399	0.22343	0.22343
4400	0.22345	0.22345
4401	0.22347	0.22347
4402	0.22348	0.22348
4403	0.2235	0.2235
4404	0.22352	0.22352
4405	0.22354	0.22354
4406	0.22356	0.22356
4407	0.22358	0.22358
4408	0.2236	0.2236
4409	0.22362	0.22362
4410	0.22364	0.22364
4411	0.22366	0.22366
4412	0.22368	0.22368
4413	0.22369	0.22369
4414	0.22371	0.22371
4415	0.22373	0.22373
4416	0.22375	0.22375
4417	0.22377	0.22377
4418	0.22379	0.22379
4419	0.22381	0.22381
4420	0.22383	0.22383
4421	0.22385	0.22385
4422	0.22387	0.22387
4423	0.22389	0.22389
4424	0.22391	0.22391
4425	0.22392	0.22392
4426	0.22394	0.22394
4427	0.22396	0.22396
4428	0.22398	0.22398
4429	0.224	0.224
4430	0.22402	0.22402
4431	0.22404	0.22404
4432	0.22406	0.22406
4433	0.22408	0.22408
4434	0.2241	0.2241
4435	0.22412	0.22412
4436	0.22413	0.22413
4437	0.22415	0.22415
4438	0.22417	0.22417
4439	0.22419	0.22419
4440	0.22421	0.22421
4441	0.22423	0.22423
4442	0.22425	0.22425
4443	0.22427	0.22427
4444	0.22429	0.22429
4445	0.22431	0.22431
4446	0.22433	0.22433
4447	0.22435	0.22435
4448	0.22436	0.22436
4449	0.22438	0.22438
4450	0.2244	0.2244
4451	0.22442	0.22442
4452	0.22444	0.22444
4453	0.22446	0.22446
4454	0.22448	0.22448
4455	0.2245	0.2245
4456	0.22452	0.22452
4457	0.22454	0.22454
4458	0.22456	0.22456
4459	0.22457	0.22457
4460	0.22459	0.22459
4461	0.22461	0.22461
4462	0.22463	0.22463
4463	0.22465	0.22465
4464	0.22467	0.22467
4465	0.22469	0.22469
4466	0.22471	0.22471
4467	0.22473	0.22473
4468	0.22475	0.22475
4469	0.22477	0.22477
4470	0.22479	0.22479
4471	0.2248	0.2248
4472	0.22482	0.22482
4473	0.22484	0.22484
4474	0.22486	0.22486
4475	0.22488	0.22488
4476	0.2249	0.2249
4477	0.22492	0.22492
4478	0.22494	0.22494
4479	0.22496	0.22496
4480	0.22498	0.22498
4481	0.225	0.225
4482	0.22501	0.22501
4483	0.22503	0.22503
4484	0.22505	0.22505
4485	0.22507	0.22507
4486	0.22509	0.22509
4487	0.22511	0.22511
4488	0.22513	0.22513
4489	0.22515	0.22515
4490	0.22517	0.22517
4491	0.22519	0.22519
4492	0.22521	0.22521
4493	0.22523	0.22523
4494	0.22524	0.22524
4495	0.22526	0.22526
4496	0.22528	0.22528
4497	0.2253	0.2253
4498	0.22532	0.22532
4499	0.22534	0.22534
4500	0.22536	0.22536
4501	0.22538	0.22538
4502	0.2254	0.2254
4503	0.22542	0.22542
4504	0.22544	0.22544
4505	0.22545	0.22545
4506	0.22547	0.22547
4507	0.22549	0.22549
4508	0.22551	0.22551
4509	0.22553	0.22553
4510	0.22555	0.22555
4511	0.22557	0.22557
4512	0.22559	0.22559
4513	0.22561	0.22561
4514	0.22563	0.22563
4515	0.22565	0.22565
4516	0.22567	0.22567
4517	0.22568	0.22568
4518	0.2257	0.2257
4519	0.22572	0.22572
4520	0.22574	0.22574
4521	0.22576	0.22576
4522	0.22578	0.22578
4523	0.2258	0.2258
4524	0.22582	0.22582
4525	0.22584	0.22584
4526	0.22586	0.22586
4527	0.22588	0.22588
4528	0.22589	0.22589
4529	0.22591	0.22591
4530	0.22593	0.22593
4531	0.22595	0.22595
4532	0.22597	0.22597
4533	0.22599	0.22599
4534	0.22601	0.22601
4535	0.22603	0.22603
4536	0.22605	0.22605
4537	0.22607	0.22607
4538	0.22609	0.22609
4539	0.22611	0.22611
4540	0.22612	0.22612
4541	0.22614	0.22614
4542	0.22616	0.22616
4543	0.22618	0.22618
4544	0.2262	0.2262
4545	0.22622	0.22622
4546	0.22624	0.22624
4547	0.22626	0.22626
4548	0.22628	0.22628
4549	0.2263	0.2263
4550	0.22632	0.22632
4551	0.22633	0.22633
4552	0.22635	0.22635
4553	0.22637	0.22637
4554	0.22639	0.22639
4555	0.22641	0.22641
4556	0.22643	0.22643
4557	0.22645	0.22645
4558	0.22647	0.22647
4559	0.22649	0.22649
4560	0.22651	0.22651
4561	0.22653	0.22653
4562	0.22654	0.22654
4563	0.22656	0.22656
4564	0.22658	0.22658
4565	0.2266	0.2266
4566	0.22662	0.22662
4567	0.22664	0.22664
4568	0.22666	0.22666
4569	0.22668	0.22668
4570	0.2267	0.2267
4571	0.22672	0.22672
4572	0.22674	0.22674
4573	0.22676	0.22676
4574	0.22677	0.22677
4575	0.22679	0.22679
4576	0.22681	0.22681
4577	0.22683	0.22683
4578	0.22685	0.22685
4579	0.22687	0.22687
4580	0.22689	0.22689
4581	0.22691	0.22691
4582	0.22693	0.22693
4583	0.22695	0.22695
4584	0.22697	0.22697
4585	0.22698	0.22698
4586	0.227	0.227
4587	0.22702	0.22702
4588	0.22704	0.22704
4589	0.22706	0.22706
4590	0.22708	0.22708
4591	0.2271	0.2271
4592	0.22712	0.22712
4593	0.22714	0.22714
4594	0.22716	0.22716
4595	0.22718	0.22718
4596	0.2272	0.2272
4597	0.22721	0.22721
4598	0.22723	0.22723
4599	0.22725	0.22725
4600	0.22727	0.22727
4601	0.22729	0.22729
4602	0.22731	0.22731
4603	0.22733	0.22733
4604	0.22735	0.22735
4605	0.22737	0.22737
4606	0.22739	0.22739
4607	0.22741	0.22741
4608	0.22742	0.22742
4609	0.22744	0.22744
4610	0.22746	0.22746
4611	0.22748	0.22748
4612	0.2275	0.2275
4613	0.22752	0.22752
4614	0.22754	0.22754
4615	0.22756	0.22756
4616	0.22758	0.22758
4617	0.2276	0.2276
4618	0.22762	0.22762
4619	0.22764	0.22764
4620	0.22765	0.22765
4621	0.22767	0.22767
4622	0.22769	0.22769
4623	0.22771	0.22771
4624	0.22773	0.22773
4625	0.22775	0.22775
4626	0.22777	0.22777
4627	0.22779	0.22779
4628	0.22781	0.22781
4629	0.22783	0.22783
4630	0.22785	0.22785
4631	0.22786	0.22786
4632	0.22788	0.22788
4633	0.2279	0.2279
4634	0.22792	0.22792
4635	0.22794	0.22794
4636	0.22796	0.22796
4637	0.22798	0.22798
4638	0.228	0.228
4639	0.22802	0.22802
4640	0.22804	0.22804
4641	0.22806	0.22806
4642	0.22808	0.22808
4643	0.22809	0.22809
4644	0.22811	0.22811
4645	0.22813	0.22813
4646	0.22815	0.22815
4647	0.22817	0.22817
4648	0.22819	0.22819
4649	0.22821	0.22821
4650	0.22823	0.22823
4651	0.22825	0.22825
4652	0.22827	0.22827
4653	0.22829	0.22829
4654	0.2283	0.2283
4655	0.22832	0.22832
4656	0.22834	0.22834
4657	0.22836	0.22836
4658	0.22838	0.22838
4659	0.2284	0.2284
4660	0.22842	0.22842
4661	0.22844	0.22844
4662	0.22846	0.22846
4663	0.22848	0.22848
4664	0.2285	0.2285
4665	0.22852	0.22852
4666	0.22853	0.22853
4667	0.22855	0.22855
4668	0.22857	0.22857
4669	0.22859	0.22859
4670	0.22861	0.22861
4671	0.22863	0.22863
4672	0.22865	0.22865
4673	0.22867	0.22867
4674	0.22869	0.22869
4675	0.22871	0.22871
4676	0.22873	0.22873
4677	0.22874	0.22874
4678	0.22876	0.22876
4679	0.22878	0.22878
4680	0.2288	0.2288
4681	0.22882	0.22882
4682	0.22884	0.22884
4683	0.22886	0.22886
4684	0.22888	0.22888
4685	0.2289	0.2289
4686	0.22892	0.22892
4687	0.22894	0.22894
4688	0.22896	0.22896
4689	0.22897	0.22897
4690	0.22899	0.22899
4691	0.22901	0.22901
4692	0.22903	0.22903
4693	0.22905	0.22905
4694	0.22907	0.22907
4695	0.22909	0.22909
4696	0.22911	0.22911
4697	0.22913	0.22913
4698	0.22915	0.22915
4699	0.22917	0.22917
4700	0.22918	0.22918
4701	0.2292	0.2292
4702	0.22922	0.22922
4703	0.22924	0.22924
4704	0.22926	0.22926
4705	0.22928	0.22928
4706	0.2293	0.2293
4707	0.22932	0.22932
4708	0.22934	0.22934
4709	0.22936	0.22936
4710	0.22938	0.22938
4711	0.2294	0.2294
4712	0.22941	0.22941
4713	0.22943	0.22943
4714	0.22945	0.22945
4715	0.22947	0.22947
4716	0.22949	0.22949
4717	0.22951	0.22951
4718	0.22953	0.22953
4719	0.22955	0.22955
4720	0.22957	0.22957
4721	0.22959	0.22959
4722	0.22961	0.22961
4723	0.22962	0.22962
4724	0.22964	0.22964
4725	0.22966	0.22966
4726	0.22968	0.22968
4727	0.2297	0.2297
4728	0.22972	0.22972
4729	0.22974	0.22974
4730	0.22976	0.22976
4731	0.22978	0.22978
4732	0.2298	0.2298
4733	0.22982	0.22982
4734	0.22984	0.22984
4735	0.22985	0.22985
4736	0.22987	0.22987
4737	0.22989	0.22989
4738	0.22991	0.22991
4739	0.22993	0.22993
4740	0.22995	0.22995
4741	0.22997	0.22997
4742	0.22999	0.22999
4743	0.23001	0.23001
4744	0.23003	0.23003
4745	0.23005	0.23005
4746	0.23006	0.23006
4747	0.23008	0.23008
4748	0.2301	0.2301
4749	0.23012	0.23012
4750	0.23014	0.23014
4751	0.23016	0.23016
4752	0.23018	0.23018
4753	0.2302	0.2302
4754	0.23022	0.23022
4755	0.23024	0.23024
4756	0.23026	0.23026
4757	0.23027	0.23027
4758	0.23029	0.23029
4759	0.23031	0.23031
4760	0.23033	0.23033
4761	0.23035	0.23035
4762	0.23037	0.23037
4763	0.23039	0.23039
4764	0.23041	0.23041
4765	0.23043	0.23043
4766	0.23045	0.23045
4767	0.23047	0.23047
4768	0.23049	0.23049
4769	0.2305	0.2305
4770	0.23052	0.23052
4771	0.23054	0.23054
4772	0.23056	0.23056
4773	0.23058	0.23058
4774	0.2306	0.2306
4775	0.23062	0.23062
4776	0.23064	0.23064
4777	0.23066	0.23066
4778	0.23068	0.23068
4779	0.2307	0.2307
4780	0.23071	0.23071
4781	0.23073	0.23073
4782	0.23075	0.23075
4783	0.23077	0.23077
4784	0.23079	0.23079
4785	0.23081	0.23081
4786	0.23083	0.23083
4787	0.23085	0.23085
4788	0.23087	0.23087
4789	0.23089	0.23089
4790	0.23091	0.23091
4791	0.23093	0.23093
4792	0.23094	0.23094
4793	0.23096	0.23096
4794	0.23098	0.23098
4795	0.231	0.231
4796	0.23102	0.23102
4797	0.23104	0.23104
4798	0.23106	0.23106
4799	0.23108	0.23108
4800	0.2311	0.2311
4801	0.23112	0.23112
4802	0.23114	0.23114
4803	0.23115	0.23115
4804	0.23117	0.23117
4805	0.23119	0.23119
4806	0.23121	0.23121
4807	0.23123	0.23123
4808	0.23125	0.23125
4809	0.23127	0.23127
4810	0.23129	0.23129
4811	0.23131	0.23131
4812	0.23133	0.23133
4813	0.23135	0.23135
4814	0.23137	0.23137
4815	0.23138	0.23138
4816	0.2314	0.2314
4817	0.23142	0.23142
4818	0.23144	0.23144
4819	0.23146	0.23146
4820	0.23148	0.23148
4821	0.23151	0.23151
4822	0.23154	0.23154
4823	0.23158	0.23158
4824	0.23162	0.23162
4825	0.23166	0.23166
4826	0.2317	0.2317
4827	0.23174	0.23174
4828	0.23177	0.23177
4829	0.23181	0.23181
4830	0.23185	0.23185
4831	0.23189	0.23189
4832	0.23193	0.23193
4833	0.23197	0.23197
4834	0.232	0.232
4835	0.23204	0.23204
4836	0.23208	0.23208
4837	0.23212	0.23212
4838	0.23216	0.23216
4839	0.2322	0.2322
4840	0.23223	0.23223
4841	0.23227	0.23227
4842	0.23231	0.23231
4843	0.23235	0.23235
4844	0.23239	0.23239
4845	0.23242	0.23242
4846	0.23246	0.23246
4847	0.2325	0.2325
4848	0.23254	0.23254
4849	0.23258	0.23258
4850	0.23262	0.23262
4851	0.23265	0.23265
4852	0.23269	0.23269
4853	0.23273	0.23273
4854	0.23277	0.23277
4855	0.23281	0.23281
4856	0.23285	0.23285
4857	0.23288	0.23288
4858	0.23292	0.23292
4859	0.23296	0.23296
4860	0.233	0.233
4861	0.23304	0.23304
4862	0.23307	0.23307
4863	0.23311	0.23311
4864	0.23315	0.23315
4865	0.23319	0.23319
4866	0.23323	0.23323
4867	0.23327	0.23327
4868	0.2333	0.2333
4869	0.23334	0.23334
4870	0.23338	0.23338
4871	0.23342	0.23342
4872	0.23346	0.23346
4873	0.2335	0.2335
4874	0.23353	0.23353
4875	0.23357	0.23357
4876	0.23361	0.23361
4877	0.23365	0.23365
4878	0.23369	0.23369
4879	0.23373	0.23373
4880	0.23376	0.23376
4881	0.2338	0.2338
4882	0.23384	0.23384
4883	0.23388	0.23388
4884	0.23392	0.23392
4885	0.23395	0.23395
4886	0.23399	0.23399
4887	0.23403	0.23403
4888	0.23407	0.23407
4889	0.23411	0.23411
4890	0.23415	0.23415
4891	0.23418	0.23418
4892	0.23422	0.23422
4893	0.23426	0.23426
4894	0.2343	0.2343
4895	0.23434	0.23434
4896	0.23438	0.23438
4897	0.23441	0.23441
4898	0.23445	0.23445
4899	0.23449	0.23449
4900	0.23453	0.23453
4901	0.23457	0.23457
4902	0.23461	0.23461
4903	0.23464	0.23464
4904	0.23468	0.23468
4905	0.23472	0.23472
4906	0.23476	0.23476
4907	0.2348	0.2348
4908	0.23483	0.23483
4909	0.23487	0.23487
4910	0.23491	0.23491
4911	0.23495	0.23495
4912	0.23499	0.23499
4913	0.23503	0.23503
4914	0.23506	0.23506
4915	0.2351	0.2351
4916	0.23514	0.23514
4917	0.23518	0.23518
4918	0.23522	0.23522
4919	0.23526	0.23526
4920	0.23529	0.23529
4921	0.23533	0.23533
4922	0.23537	0.23537
4923	0.23541	0.23541
4924	0.23545	0.23545
4925	0.23549	0.23549
4926	0.23552	0.23552
4927	0.23556	0.23556
4928	0.2356	0.2356
4929	0.23564	0.23564
4930	0.23568	0.23568
4931	0.23571	0.23571
4932	0.23575	0.23575
4933	0.23579	0.23579
4934	0.23583	0.23583
4935	0.23587	0.23587
4936	0.23591	0.23591
4937	0.23594	0.23594
4938	0.23598	0.23598
4939	0.23602	0.23602
4940	0.23606	0.23606
4941	0.2361	0.2361
4942	0.23614	0.23614
4943	0.23617	0.23617
4944	0.23621	0.23621
4945	0.23625	0.23625
4946	0.23629	0.23629
4947	0.23633	0.23633
4948	0.23637	0.23637
4949	0.2364	0.2364
4950	0.23644	0.23644
4951	0.23648	0.23648
4952	0.23652	0.23652
4953	0.23656	0.23656
4954	0.23659	0.23659
4955	0.23663	0.23663
4956	0.23667	0.23667
4957	0.23671	0.23671
4958	0.23675	0.23675
4959	0.23679	0.23679
4960	0.23682	0.23682
4961	0.23686	0.23686
4962	0.2369	0.2369
4963	0.23694	0.23694
4964	0.23698	0.23698
4965	0.23702	0.23702
4966	0.23705	0.23705
4967	0.23709	0.23709
4968	0.23713	0.23713
4969	0.23717	0.23717
4970	0.23721	0.23721
4971	0.23724	0.23724
4972	0.23728	0.23728
4973	0.23732	0.23732
4974	0.23736	0.23736
4975	0.2374	0.2374
4976	0.23744	0.23744
4977	0.23747	0.23747
4978	0.23751	0.23751
4979	0.23755	0.23755
4980	0.23759	0.23759
4981	0.23763	0.23763
4982	0.23767	0.23767
4983	0.2377	0.2377
4984	0.23774	0.23774
4985	0.23778	0.23778
4986	0.23782	0.23782
4987	0.23786	0.23786
4988	0.2379	0.2379
4989	0.23793	0.23793
4990	0.23797	0.23797
4991	0.23801	0.23801
4992	0.23805	0.23805
4993	0.23809	0.23809
4994	0.23812	0.23812
4995	0.23816	0.23816
4996	0.2382	0.2382
4997	0.23824	0.23824
4998	0.23828	0.23828
4999	0.23832	0.23832
5000	0.23835	0.23835
5001	0.23839	0.23839
5002	0.23843	0.23843
5003	0.23847	0.23847
5004	0.23851	0.23851
5005	0.23855	0.23855
5006	0.23858	0.23858
5007	0.2386	0.2386
5008	0.23862	0.23862
5009	0.23864	0.23864
5010	0.23866	0.23866
5011	0.23868	0.23868
5012	0.2387	0.2387
5013	0.23872	0.23872
5014	0.23874	0.23874
5015	0.23876	0.23876
5016	0.23878	0.23878
5017	0.23879	0.23879
5018	0.23881	0.23881
5019	0.23883	0.23883
5020	0.23885	0.23885
5021	0.23887	0.23887
5022	0.23889	0.23889
5023	0.23891	0.23891
5024	0.23893	0.23893
5025	0.23895	0.23895
5026	0.23897	0.23897
5027	0.23899	0.23899
5028	0.239	0.239
5029	0.23902	0.23902
5030	0.23904	0.23904
5031	0.23906	0.23906
5032	0.23908	0.23908
5033	0.2391	0.2391
5034	0.23912	0.23912
5035	0.23914	0.23914
5036	0.23916	0.23916
5037	0.23918	0.23918
5038	0.2392	0.2392
5039	0.23922	0.23922
5040	0.23923	0.23923
5041	0.23925	0.23925
5042	0.23927	0.23927
5043	0.23929	0.23929
5044	0.23931	0.23931
5045	0.23933	0.23933
5046	0.23935	0.23935
5047	0.23937	0.23937
5048	0.23939	0.23939
5049	0.23941	0.23941
5050	0.23943	0.23943
5051	0.23944	0.23944
5052	0.23946	0.23946
5053	0.23948	0.23948
5054	0.2395	0.2395
5055	0.23952	0.23952
5056	0.23954	0.23954
5057	0.23956	0.23956
5058	0.23958	0.23958
5059	0.2396	0.2396
5060	0.23962	0.23962
5061	0.23964	0.23964
5062	0.23965	0.23965
5063	0.23967	0.23967
5064	0.23969	0.23969
5065	0.23971	0.23971
5066	0.23973	0.23973
5067	0.23975	0.23975
5068	0.23977	0.23977
5069	0.23979	0.23979
5070	0.23981	0.23981
5071	0.23983	0.23983
5072	0.23985	0.23985
5073	0.23987	0.23987
5074	0.23988	0.23988
5075	0.2399	0.2399
5076	0.23992	0.23992
5077	0.23994	0.23994
5078	0.23996	0.23996
5079	0.23998	0.23998
5080	0.24	0.24
5081	0.24002	0.24002
5082	0.24004	0.24004
5083	0.24006	0.24006
5084	0.24008	0.24008
5085	0.24009	0.24009
5086	0.24011	0.24011
5087	0.24013	0.24013
5088	0.24015	0.24015
5089	0.24017	0.24017
5090	0.24019	0.24019
5091	0.24021	0.24021
5092	0.24023	0.24023
5093	0.24025	0.24025
5094	0.24027	0.24027
5095	0.24029	0.24029
5096	0.24031	0.24031
5097	0.24032	0.24032
5098	0.24034	0.24034
5099	0.24036	0.24036
5100	0.24038	0.24038
5101	0.2404	0.2404
5102	0.24042	0.24042
5103	0.24044	0.24044
5104	0.24046	0.24046
5105	0.24048	0.24048
5106	0.2405	0.2405
5107	0.24052	0.24052
5108	0.24053	0.24053
5109	0.24055	0.24055
5110	0.24057	0.24057
5111	0.24059	0.24059
5112	0.24061	0.24061
5113	0.24063	0.24063
5114	0.24065	0.24065
5115	0.24067	0.24067
5116	0.24069	0.24069
5117	0.24071	0.24071
5118	0.24073	0.24073
5119	0.24075	0.24075
5120	0.24076	0.24076
5121	0.24078	0.24078
5122	0.2408	0.2408
5123	0.24082	0.24082
5124	0.24084	0.24084
5125	0.24086	0.24086
5126	0.24088	0.24088
5127	0.2409	0.2409
5128	0.24092	0.24092
5129	0.24094	0.24094
5130	0.24096	0.24096
5131	0.24097	0.24097
5132	0.24099	0.24099
5133	0.24101	0.24101
5134	0.24103	0.24103
5135	0.24105	0.24105
5136	0.24107	0.24107
5137	0.24109	0.24109
5138	0.24111	0.24111
5139	0.24113	0.24113
5140	0.24115	0.24115
5141	0.24117	0.24117
5142	0.24119	0.24119
5143	0.2412	0.2412
5144	0.24122	0.24122
5145	0.24124	0.24124
5146	0.24126	0.24126
5147	0.24128	0.24128
5148	0.2413	0.2413
5149	0.24132	0.24132
5150	0.24134	0.24134
5151	0.24136	0.24136
5152	0.24138	0.24138
5153	0.2414	0.2414
5154	0.24141	0.24141
5155	0.24143	0.24143
5156	0.24145	0.24145
5157	0.24147	0.24147
5158	0.24149	0.24149
5159	0.24151	0.24151
5160	0.24153	0.24153
5161	0.24155	0.24155
5162	0.24157	0.24157
5163	0.24159	0.24159
5164	0.24161	0.24161
5165	0.24163	0.24163
5166	0.24164	0.24164
5167	0.24166	0.24166
5168	0.24168	0.24168
5169	0.2417	0.2417
5170	0.24172	0.24172
5171	0.24174	0.24174
5172	0.24176	0.24176
5173	0.24178	0.24178
5174	0.2418	0.2418
5175	0.24182	0.24182
5176	0.24184	0.24184
5177	0.24185	0.24185
5178	0.24187	0.24187
5179	0.24189	0.24189
