NET	MonoisotopicMass	ObservationCount	PMTTagID
0.133394435048103	736.3755187	12	198700
0.302160114049912	736.3755187	37	1523216
0.115350313484669	736.3755187	5	224392367
0.172763884067535	736.3867501	137	27949
0.227135807275772	736.3941459	24	2724915
0.202912569046021	736.4119033	53	3360592
0.216351792216301	736.4119033	7	190046850
0.196496993303299	737.3451473	54	1152571
0.201747953891754	737.3781485	7	348583722
0.191320583224297	737.4071514	96	7976171
0.458121359348297	738.3444218	8	7968292
0.204405531287193	738.3482575	97	1156794
0.217698886990547	738.3734106	84	1375253
0.263738721609116	738.3734106	5	196654683
0.119905196130276	738.438784	10	47093499
0.455043137073517	738.4639372	64	78971180
0.294460117816925	738.4751686	215	56177
0.318651705980301	738.4751686	41	895719
0.259581983089447	739.3574273	9	3669698
0.23476879298687	739.3686587	15	255008599
0.241013810038567	739.3938119	9	34443166
0.264900833368301	739.4591853	5	117861315
0.126917034387589	739.4704167	26	606751
0.107879973948002	740.3241529	12	951223
0.204892113804817	740.3526754	10	404690622
0.205780386924744	740.3704328	36	321488885
0.317836552858353	740.3856906	13	80502093
0.285471141338348	740.4333066	59	70013833
0.209854498505592	740.4544334	25	602737
0.212663441896439	740.4544334	23	222038555
0.345549076795578	740.4584598	8	23560613
0.173182487487793	741.3730766	7	3513171
0.212463483214378	741.3809387	10	37310648
0.207601487636566	741.3809387	5	40803483
0.231529578566551	741.4020654	38	1497742
0.207091927528381	741.4206926	77	420778
0.264658153057098	741.4496814	199	243153
0.174447506666183	741.4496814	22	314513
0.148873388767242	741.4748346	63	216954
0.254257351160049	741.4748346	28	33014446
0.195446237921715	741.5112192	80	257210
0.108448699116707	742.3609289	5	340591158
0.154657974839211	742.3649554	270	66016
0.360663145780563	742.4047093	75	198669
0.191539436578751	742.4224667	49	895751
0.273234218358994	742.4588513	28	295780
0.25922679901123	742.4588513	11	330069
0.25069060921669	742.4588513	10	736137
0.318871259689331	742.4588513	10	1375320
0.228772610425949	742.4588513	27	2734458
0.225381284952164	742.4700827	9	2259394
0.279724180698395	743.3853566	66	1574634
0.206600815057755	743.4177148	92	1156551
0.12466961145401	743.4289462	14	213158
0.145394042134285	743.4289462	18	1156892
0.218995049595833	743.4289462	24	4134696
0.257863402366638	743.4329726	90	3359577
0.155582502484322	743.4540993	39	216998
0.133726045489311	743.4540993	25	2017325
0.202368587255478	743.4540993	18	3513754
0.127656251192093	744.3918361	8	257207
0.139013156294823	744.4017314	60	365542
0.216961234807968	744.4017314	16	99214377
0.148787289857864	744.4129628	127	191584
0.120268620550632	744.4129628	13	296023
0.235699400305748	744.4129628	33	2276123
0.181303352117538	744.4129628	40	265579108
0.206215351819992	744.4203586	59	1375274
0.251272201538086	744.43159	6	440365168
0.159191071987152	744.438116	165	29367
0.322974652051926	744.438116	46	80129196
0.177827894687653	744.438116	5	125838953
0.24973039329052	744.4493474	7	190018005
0.19874595105648	745.3870842	10	37311020
0.109831720590591	745.4082109	15	2051190
0.259785771369934	745.4122373	25	103942687
0.301068633794785	745.4486219	15	37151488
0.155894964933395	746.3809962	13	75799
0.205410972237587	746.3922276	119	50296
0.172259509563446	746.396254	51	330326
0.17321003973484	746.3996233	16	52505
0.202298179268837	746.3996233	13	4063255
0.252924561500549	746.3996233	51	34442005
0.148504734039307	746.4074854	19	190162206
0.199231520295143	746.4108547	5	3515319
0.287823617458344	746.4537653	308	1239575
0.15256504714489	747.3737447	5	192982722
0.270971179008484	747.3948714	6	51274756
0.125456228852272	747.3948714	14	189740720
0.300625741481781	747.4278867	68	1779460
0.154185876250267	748.361597	28	162692
0.184556946158409	748.3755187	17	226674115
0.375763684511185	748.3867501	17	186207611
0.236845567822456	748.4119033	35	3358207
0.23468516767025	748.4231347	155	87400
0.176117435097694	748.4330301	55	1441079
0.196330592036247	748.4482879	80	314643
0.299809008836746	748.4482879	6	36159028
0.355344414710999	748.4482879	27	216239475
0.155975818634033	749.3819982	25	3358311
0.191497161984444	749.4071514	35	28969201
0.20963342487812	749.4071514	20	42121330
0.177565515041351	750.3660149	15	319257024
0.171005144715309	750.37678	130	841385
0.230053767561913	750.3846421	11	3794872
0.222374141216278	750.391168	116	56242
0.228652819991112	750.391168	72	726720
0.164215177297592	750.391168	65	1346140
0.15553817152977	750.4023995	65	2797683
0.151685789227486	750.4023995	123	2820707
0.131407633423805	750.438784	25	7973242
0.193788111209869	750.4751686	102	314765
0.151759102940559	750.4751686	24	186086308
0.151727095246315	751.3500315	12	275082526
0.211749196052551	751.3607966	40	2734412
0.237757593393326	751.3652894	8	216231073
0.248824134469032	751.3686587	22	2734217
0.370900928974152	751.3938119	19	252987
0.143320009112358	752.3639068	22	186207390
0.118889555335045	752.3704328	18	827036
0.158686712384224	752.3816642	32	78539291
0.104926720261574	752.4180488	19	112020
0.314545214176178	752.490818	50	295784
0.301017284393311	752.5159711	7	17087310
0.180546551942825	753.3479234	15	3515300
0.237026214599609	753.3730766	158	198632
0.102970689535141	753.43845	19	79046981
0.198583140969276	753.4496814	20	91046426
0.193513840436935	753.4748346	211	60367
0.146272122859955	754.3431575	13	434056410
0.191942036151886	754.3973135	9	2425960
0.298904478549957	754.4013399	42	603869
0.151367828249931	754.4085449	6	200250008
0.216090500354767	755.3999573	376	139241
0.158918529748917	755.4289462	18	434009362
0.178045392036438	755.4540993	144	60445
0.278460890054703	755.4653308	184	60485
0.199572920799255	755.4653308	94	1582026
0.183092683553696	756.4129628	7	8598203
0.195774659514427	756.4241943	36	78539225
0.22731988132	756.438116	75	24230057
0.118920437991619	756.4493474	22	100065
0.276860177516937	756.4493474	19	3729993
0.245993956923485	756.4493474	42	81750295
0.248245134949684	756.4493474	7	166566142
0.25947704911232	756.4493474	11	186209046
0.273644089698792	756.4493474	9	193377365
0.288548022508621	756.4567432	233	194570
0.252538532018662	756.485732	205	243202
0.294638782739639	756.485732	14	431890340
0.319456785917282	756.5108852	123	60527
0.165147170424461	757.3904535	157	1540789
0.171622961759567	757.4082109	43	713795
0.150024801492691	757.4156067	33	315101650
0.221353054046631	757.4234688	6	335606422
0.21952611207962	757.4333641	60	30049
0.262056559324265	757.4333641	31	4026940
0.277886152267456	757.4333641	33	7985407
0.180990964174271	757.4445955	21	652988
0.146472334861755	757.4445955	82	2239113
0.210626870393753	757.4445955	85	3358679
0.162441074848175	757.4445955	14	42460801
0.171776905655861	757.4445955	6	52604245
0.184655532240868	757.4445955	18	214125672
0.163903534412384	757.4697487	16	69413
0.163903534412384	757.4697487	16	69414
0.31451016664505	757.4697487	14	257304
0.200946196913719	757.4697487	8	186343744
0.312403410673141	758.396254	6	190262796
0.304744392633438	758.4173807	19	212679787
0.207622095942497	758.4220862	19	166567529
0.159114450216293	758.4286122	50	127729
0.208048358559608	758.4286122	27	189750835
0.292171746492386	758.4537653	108	2897554
0.235356822609901	758.4537653	43	3513330
0.213883072137833	758.4901499	44	246971
0.143589347600937	759.3438861	52	182950901
0.170661196112633	759.3663489	11	260155706
0.219656050205231	759.3762442	35	200076109
0.184610113501549	759.4027335	7	141928252
0.147524252533913	759.4238602	24	216230654
0.245378851890564	759.431256	45	392989
0.187721699476242	759.4490134	5	140995428
0.116761088371277	760.3537349	11	190109205
0.15817491710186	760.361597	5	72904091
0.117649897933006	760.3867501	7	164992887
0.261047512292862	760.3901195	42	289644
0.232891276478767	760.3901195	133	884410
0.278586804866791	760.3901195	9	3714869
0.13776957988739	760.4078769	155	230009
0.22577315568924	760.4152726	48	841361
0.229356303811073	760.4330301	266	456817
0.202006444334984	760.4330301	234	537914
0.28066149353981	760.4482879	26	2714098
0.163434222340584	761.355509	265	194642
0.142885938286781	761.3853676	75	1290794
0.265646785497665	761.4105207	19	40064859
0.189533531665802	761.4105207	25	91046352
8.80590304732323E-02	761.4183828	9	138085968
0.22163887321949	761.4323045	60	16817902
0.262397021055222	761.443536	18	81264442
0.16500723361969	762.3581528	66	189929603
0.161448106169701	762.3693842	25	2888988
0.126132056117058	762.3772463	11	80518465
0.269891917705536	762.4023995	156	2974723
0.233389839529991	762.4275526	7	943674
0.244333386421204	762.4275526	40	41988103
0.222690418362617	762.438784	55	889257
0.175681039690971	762.4500155	11	36145658
0.275290012359619	762.4639372	246	58988
0.147685393691063	763.3765208	105	157806
0.221248894929886	763.3765208	9	52681927
0.223231732845306	763.3864161	17	16817134
0.121207036077976	763.3897855	5	182084723
0.216650485992432	763.408879	7	541386
0.145558387041092	763.4228007	38	286798
0.194760233163834	763.4228007	48	101441470
0.168341487646103	763.4340321	36	129825
0.191180139780045	764.3704328	40	943724
0.162606924772263	764.3816642	66	705693
0.154064252972603	764.3816642	11	7972320
0.187561377882957	764.3816642	14	36990767
0.226344406604767	764.3816642	76	36990877
0.238476440310478	764.3816642	11	79166538
0.210925534367561	764.4068174	83	274005
0.207037836313248	764.4180488	18	98937020
0.333358466625214	764.4220752	78	541302
0.271293252706528	764.4432019	130	522950
0.303914576768875	765.4173233	8	603815
0.14565035700798	766.3860821	9	75841
0.133392170071602	766.3860821	8	243175
0.170380681753159	766.3860821	27	299145
0.126180931925774	766.3973135	14	2897555
0.124248214066029	767.4177148	8	217176204
0.233338415622711	767.4653308	7	189916710
0.271051943302155	767.4904839	242	30616
0.168253362178802	768.2925777	47	79005800
0.110611647367477	768.3878097	7	214364881
0.218377932906151	768.3918361	13	243132
0.285397797822952	768.3918361	44	587573
0.118801183998585	768.4129628	6	214339789
0.333728015422821	768.4169893	43	98267212
0.168320551514626	768.4282207	15	340984
0.156900390982628	768.4493474	133	198653
0.192911267280579	768.4493474	7	286835
0.159485593438148	769.3718263	6	94641204
0.1546950340271	769.4333641	141	114013
0.174002528190613	769.4333641	5	1854723
0.154377579689026	769.4445955	27	2236970
0.146402403712273	769.4445955	15	51424556
0.210483819246292	769.4697487	45	80199573
0.152898639440536	769.4809801	12	162686
0.171866372227669	769.5173647	154	162747
0.145586967468262	770.3711008	9	319324711
0.175534710288048	770.4398436	22	78538650
0.178884461522102	770.4649967	10	243081
0.212550580501556	770.4649967	144	337295
0.24362276494503	770.4649967	7	1887496
0.195343941450119	770.4649967	108	3514681
0.268892198801041	771.3802706	34	96376650
0.127397611737251	771.3948573	19	180690675
0.131218537688255	771.4238602	121	243087
0.172118753194809	771.4238602	8	42375574
0.203632548451424	771.431256	26	25189023
0.149386644363403	771.4490134	80	198726
0.213005617260933	771.4490134	10	280810
0.160678550601006	771.4490134	139	692327
0.224423959851265	771.4490134	22	845715
0.280652582645416	771.4490134	16	78938489
0.217280730605125	771.4602448	31	3515471
0.175486832857132	771.4602448	18	36089506
0.259196579456329	771.4602448	10	186355071
0.229832604527473	771.485398	53	444881
0.101317822933197	772.4191083	23	56337
0.192649155855179	772.4231347	13	25189147
0.258397728204727	772.4330301	73	50315
0.162841662764549	772.4330301	58	316370
0.219266161322594	772.4330301	21	2725358
0.213149890303612	772.4330301	32	2897055
0.226549237966537	772.4442615	13	243105
0.203305333852768	772.4442615	42	1083017
0.168637722730637	772.4442615	34	1167269
0.155175298452377	772.4442615	5	7964514
0.125589907169342	772.4442615	8	96482560
0.245616212487221	772.4516432	41	189877069
0.279609173536301	772.4694146	261	30611
0.23208911716938	772.4694146	109	213183
0.187438949942589	772.4694146	11	371627
0.260266929864883	772.4806461	45	2658751
0.228251785039902	772.4806461	5	189762447
0.311182409524918	772.5057992	152	1647359
0.116536103188992	773.3853535	12	403753662
0.150789067149162	773.3918936	8	168278457
0.125338196754456	773.403125	24	261846
0.131166473031044	773.4282781	113	60559
0.527902960777283	773.4282781	22	1189601
0.188127800822258	773.4282781	61	1560556
0.17097219824791	773.4282781	7	1672755
0.181649073958397	773.4282781	12	133543000
0.130813136696815	773.4395096	64	2239230
0.185648232698441	773.4646627	10	2725319
0.226582109928131	773.4646627	46	186209164
0.222897931933403	774.3660149	18	60694
0.122823983430862	774.3772463	24	30719305
0.14555598795414	774.3871416	10	2888953
0.160176515579224	774.3871416	28	25081783
0.322019815444946	774.4275526	23	79166112
0.205719202756882	774.4599108	27	51469404
0.28606390953064	774.4673065	18	340719
0.243457019329071	775.401674	751	107457
0.144800513982773	775.4075429	22	736058
0.278894305229187	775.4115693	13	7978969
0.728265583515167	775.4122483	6	272156788
0.144657000899315	775.4187743	18	35894536
0.15952168405056	775.4228007	26	266511843
0.172063753008842	775.42617	31	78990385
0.34311917424202	775.4340321	28	36277605
0.257293850183487	775.4340321	17	98416892
0.237363785505295	775.4340321	12	103962914
0.168686091899872	776.3850195	11	438307319
0.291288644075394	776.3890599	12	2697857
0.167226552963257	776.4068174	19	302456
0.311156839132309	776.4101867	123	1165343
0.266850888729095	776.4180488	206	371589
0.126248478889465	776.4180488	36	3514886
0.248582601547241	776.4180488	43	4025169
0.232402667403221	776.4180488	14	133468442
0.305444747209549	776.4432019	175	75885
0.247061789035797	776.4432019	46	13153051
0.252792716026306	776.4432019	50	35897141
0.256844878196716	776.4795865	25	141508639
0.159997671842575	777.3697073	113	1233692
0.206639885902405	777.3769123	64	36079789
0.230034530162811	777.3769123	20	133468336
0.126966267824173	777.3802816	32	103844499
0.215169623494148	777.4020654	485	83210
0.274726986885071	777.4020654	24	2093920
0.248550653457642	777.43845	243	216978
0.180595740675926	777.43845	90	647672
0.220555886626244	777.43845	190	1165374
0.168450444936752	777.43845	28	4082819
0.231576398015022	777.43845	23	7988703
0.165864527225494	777.43845	22	349083551
0.255584508180618	778.3496975	11	705541
0.154773101210594	778.3642983	8	11266445
0.215945884585381	778.3973135	31	526045
0.149743631482124	778.4006829	9	216189180
0.280940115451813	778.4224667	201	60444
0.142504081130028	778.4336981	139	537889
0.263563573360443	778.4336981	23	80810018
0.164759084582329	778.4336981	21	96126626
0.180776864290237	778.4410938	10	1445440
0.203904181718826	779.3449456	5	140316671
0.186323404312134	779.3813302	79	988562
0.175527274608612	779.403793	15	189912995
0.169687479734421	779.4177148	229	450533
0.223994314670563	779.4363419	71	257306
0.203729420900345	779.4363419	14	79245645
0.174380958080292	780.3509588	41	616351
0.186398580670357	780.3588208	7	216222210
0.150018647313118	780.3765783	28	24387126
0.147999733686447	780.3918361	5	432897676
0.171986192464828	780.4017314	11	3795656
0.159246101975441	780.4129628	116	2897632
0.145558461546898	780.4493474	95	236219
0.17461271584034	780.4493474	13	1165328
0.163674771785736	780.4493474	5	3268714
