Source=C#
MinScan=2919
MaxScan=45555
MinNet=0.032926
MaxNet=1.0967
Scores
-1427.5	-3747.6	-5500.1	-6894.7	-7299.3	-7043.9	-7673.9	-7453.3	-6358.3	-6135.4	-7306.8	-6907.1	-5923.3	-6985.8	-6006.1	-5266	-6560.6	-6499.8	-5254.5	-6408.7	-6621.3	-6381.9	-5649.4	-5963.7	-5801.3	-5406.4	-7016.2	-5812.5	-5862	-6549.7	-5619	-6105	-5475.2	-4829.3	-5193.8	-6269.6	-6408.7	-5406.4	-5133	-5163.4	-6038	-5506.1	-5558.3	-5107.7	-5862	-4890.1	-5710.1	-5347.6	-5831.6	-4782.3	-5284.9	-5064.2	-4738.2	-4810	-4755.1	-4715.5	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4161.1	-4039.6	-3705.5	-4404.1	-3766.3	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2976.6	-3401.8	-2095.7	-2065.4	-2672.8	-3887.8	-3280.3	-3401.8	-2703.2	-3158.8	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1409.7	-3747.1	-5497.1	-6887.6	-7293.7	-7043.9	-7659.5	-7442.8	-6358.3	-6135.4	-7303.3	-6900.7	-5921.9	-6985.8	-6001.3	-5263.4	-6560.6	-6499.8	-5249.1	-6408.7	-6621.3	-6378.3	-5649.4	-5962.3	-5801.3	-5406.4	-7016.2	-5807	-5862	-6546	-5619	-6098	-5471.5	-4817.8	-5193.8	-6267.7	-6408.7	-5406.4	-5133	-5163.4	-6032.6	-5501.3	-5558.3	-5103	-5862	-4890.1	-5703.4	-5343.7	-5831.6	-4780.6	-5284.9	-5059.6	-4738.2	-4787.8	-4751.6	-4710.3	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4161.1	-4033.6	-3705.5	-4404.1	-3766.3	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2976.6	-3401.8	-2095.7	-2065.4	-2672.8	-3887.8	-3280.3	-3401.8	-2703.2	-3158.8	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1404	-3747.1	-5495.2	-6872.7	-7283.8	-7044.1	-7650.6	-7435.6	-6358.8	-6135.4	-7300.9	-6878.4	-5921.5	-6977.7	-5997.6	-5263.5	-6560.6	-6477.2	-5244.2	-6403.5	-6616.6	-6375.9	-5643.3	-5956.6	-5793.5	-5406.4	-7016.2	-5802.7	-5855.2	-6543.5	-5619	-6080.1	-5469.9	-4806.2	-5187.9	-6266.8	-6408.7	-5406.4	-5133	-5163.4	-6028.4	-5497.5	-5558.3	-5099.5	-5862	-4885.3	-5698.2	-5340.8	-5831.6	-4779.9	-5284.9	-5056.2	-4725.2	-4773.4	-4749.2	-4706.3	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4161.1	-4028.7	-3705.5	-4404.1	-3766.3	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2976.6	-3401.8	-2095.7	-2065.4	-2672.8	-3887.8	-3280.3	-3401.8	-2703.2	-3158.8	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1399.5	-3747.1	-5452.7	-6858.5	-7275.2	-7045.3	-7644.9	-7431.7	-6360.4	-6125.9	-7299.6	-6869.2	-5921.6	-6973	-5995	-5263.7	-6560.6	-6471.9	-5240.4	-6393.6	-6580.7	-6369.2	-5606.5	-5931	-5788.8	-5406.4	-7016.2	-5799.4	-5850.4	-6542	-5597.7	-6065.6	-5464.9	-4798	-5179.8	-6264.4	-6391.4	-5386	-5133	-5163.4	-6025.2	-5470.7	-5554.6	-5097	-5838.8	-4879.9	-5674.6	-5339	-5831.6	-4779.9	-5284.9	-5053.9	-4715.4	-4762.4	-4747.9	-4703.4	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4161.1	-4024.8	-3705.5	-4404.1	-3766.3	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2976.6	-3401.8	-2095.7	-2065.4	-2672.8	-3887.8	-3280.3	-3401.8	-2703.2	-3153.6	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1396.1	-3747.1	-5442.3	-6847.5	-7259.7	-7047.6	-7636	-7429.8	-6363	-6115.7	-7273.2	-6841.3	-5875	-6969.4	-5983.7	-5264	-6522.5	-6467.7	-5232.3	-6384	-6558.3	-6360.4	-5593.2	-5918.8	-5785.2	-5406.4	-7012.6	-5790.6	-5824.1	-6536.5	-5585.1	-6054.3	-5462.1	-4776.4	-5170.1	-6257	-6381.1	-5367.5	-5133	-5156.2	-6023.2	-5464.5	-5549.3	-5095.6	-5833.9	-4857	-5654.3	-5338.3	-5831.6	-4780	-5279.8	-5052.6	-4707.7	-4754.6	-4747.7	-4701.5	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4161.1	-4013.7	-3705.5	-4404.1	-3766.3	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2976.6	-3401.8	-2095.7	-2065.4	-2672.8	-3887.8	-3277	-3401.8	-2703.2	-3148.4	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1340.8	-3730.7	-5435.2	-6820.4	-7207.2	-7046.5	-7632.1	-7426.2	-6337.7	-6107.6	-7263.9	-6833.5	-5862.2	-6966.9	-5976.6	-5263.8	-6507.9	-6448.7	-5225.3	-6361.2	-6528.1	-6348.3	-5576.9	-5876	-5782.7	-5394.3	-6998.6	-5776.9	-5792.5	-6510.7	-5576.4	-6040.2	-5459.7	-4769.4	-5138.4	-6237.2	-6372.9	-5359.1	-5133	-5138	-6008.4	-5460.5	-5545.2	-5095.3	-5830	-4828.3	-5643.6	-5314.1	-5813.2	-4780	-5274.3	-5052.5	-4702.3	-4742.9	-4747.7	-4693.5	-4768.6	-5345.7	-4404.1	-4829.3	-3918.1	-4221.9	-4859.7	-4154.8	-4001.7	-3705.5	-4396.1	-3759.8	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2953.5	-3389.9	-2095.7	-2065.4	-2672.8	-3887.8	-3271.6	-3401.8	-2703.2	-3144.3	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-1248.1	-3715.9	-5406.1	-6801.5	-7166.4	-7004	-7544.4	-7395.9	-6316.7	-6071	-7246.5	-6797.4	-5823.2	-6930.5	-5963.4	-5252.9	-6492.3	-6430.8	-5216	-6340.1	-6501.8	-6337.7	-5554.1	-5862.5	-5781.2	-5354.5	-6954.3	-5768.1	-5782.5	-6503	-5569.8	-6024.7	-5457.9	-4766.7	-5124.6	-6222.3	-6366.9	-5341.8	-5133	-5119.1	-6003.6	-5458.7	-5536.8	-5095.3	-5794.1	-4814.1	-5627.8	-5304.2	-5807.7	-4780	-5269.9	-5052.4	-4676.6	-4737.2	-4747.7	-4689.3	-4768.6	-5345.7	-4391.7	-4820.9	-3918.1	-4221.9	-4850	-4149.8	-3992.9	-3703.9	-4391.2	-3754.9	-3553.6	-2915.8	-3037.3	-3310.7	-3249.9	-2612.1	-2948.4	-3384.5	-2095.7	-2065.4	-2672.8	-3887.8	-3267.3	-3401.8	-2703.2	-3141.2	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-981.95	-3706	-5335.4	-6760.8	-7146.5	-6969.8	-7526.1	-7383.4	-6302.6	-6024.7	-7223.8	-6756.5	-5758	-6875.4	-5943.6	-5239.2	-6473.6	-6417.1	-5207.9	-6323.9	-6483.3	-6295.8	-5527.4	-5852.4	-5780.9	-5296.5	-6896.7	-5744.4	-5775.8	-6476	-5561.3	-5995.6	-5456.6	-4763.7	-5112.1	-6190.3	-6363.1	-5315	-5109.2	-5098.5	-5996.3	-5459.1	-5514.8	-5095.4	-5779.2	-4795.9	-5611.8	-5284.2	-5803.4	-4780	-5266.5	-5033	-4670.3	-4735.6	-4747.7	-4687.2	-4768.6	-5320	-4386.4	-4816.1	-3918.1	-4221.9	-4839.4	-4145.9	-3971.6	-3698.3	-4387.4	-3751.2	-3553.6	-2915.8	-3037.3	-3303.8	-3249.9	-2612.1	-2944.4	-3380.3	-2095.7	-2065.4	-2672.8	-3887.8	-3264.1	-3401.8	-2703.2	-3139.2	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-747.32	-3658.5	-5302.5	-6708.6	-7126	-6922.6	-7497.3	-7368.1	-6253.1	-6003.2	-7201.4	-6697.8	-5730.2	-6836.6	-5919.9	-5198.2	-6439.9	-6407.7	-5196.2	-6313.2	-6472.4	-6260.4	-5515.2	-5836.8	-5780.9	-5262.4	-6863.8	-5732.4	-5769.3	-6459.7	-5549.1	-5985.2	-5458.3	-4757.2	-5085.1	-6184	-6359.7	-5279	-5099.3	-5081.3	-5990.9	-5452.5	-5497.5	-5083.9	-5757.3	-4781.1	-5602.7	-5272.2	-5800.1	-4779.9	-5264.2	-5019.4	-4658.1	-4734.5	-4747.7	-4686.3	-4768.6	-5315.3	-4382.2	-4807.6	-3918.1	-4221.9	-4831	-4143.1	-3964.2	-3693.7	-4384.7	-3748.5	-3553.6	-2915.8	-3037.3	-3299	-3244.4	-2612.1	-2941.6	-3377.1	-2095.7	-2065.4	-2672.8	-3887.8	-3262	-3401.8	-2703.2	-3138.4	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
-523.25	-3467.4	-5265.6	-6674.6	-7107.4	-6854.5	-7424.3	-7299.3	-6215.2	-5976	-7155.4	-6600.2	-5686.1	-6811.5	-5896.5	-5182.3	-6415.6	-6362.6	-5175.9	-6294.3	-6443.8	-6216.1	-5502.5	-5813.7	-5773.5	-5215.9	-6805.7	-5721.3	-5763.8	-6425.6	-5532.7	-5968.7	-5463.2	-4737	-5065.8	-6174.9	-6354.7	-5258.8	-5091.6	-5061.4	-5972.7	-5452.6	-5485.9	-5063.2	-5738.1	-4767	-5599	-5265.7	-5797.9	-4779.9	-5257.9	-5009.3	-4652.5	-4733.6	-4747.9	-4685.3	-4768.6	-5304.4	-4379.1	-4799.9	-3918.1	-4221.9	-4824.8	-4119	-3954.9	-3685.1	-4364.8	-3746.9	-3553.6	-2915.8	-3028.8	-3295.3	-3239.3	-2612.1	-2939.8	-3375	-2095.7	-2065.4	-2672.8	-3887.8	-3261	-3401.8	-2703.2	-3138.3	-2460.2	-3219.5	-1943.9	-1943.9	-2004.6	-1457.9	-1306	-1670.5	-911.19	-516.34	-577.09	-607.46	-516.34	-182.24	-1063.1	-60.746
