ClassMZ	ClassMass	ScanClassRep	ClassAbundance	PairIndex	PMTTagID	UMCID
303.66182899	605.309105	12517	8301900	-1	-1	1320
303.67227149	605.32999	6836	210205276	-1	-1	1321
303.67231149	605.33007	8723	48152891.5	-1	-1	1322
303.68485899	605.355165	10716	123321363	-1	-1	1323
303.68482899	605.355105	11816	11065804	-1	-1	1324
304.15536649	606.29618	13649	97973688	-1	-1	1325
304.16422399	606.313895	11619	126097977	-1	-1	1326
607.32053649	606.31326	19505	16662486	-1	-1	1327
304.16434149	606.31413	9601	524543097	-1	-1	1328
304.16423149	606.31391	8249	50465533	-1	-1	1329
304.16462149	606.31469	6200	21035148.5	-1	-1	1330
304.17695649	606.33936	11043	72045541	-1	-1	1331
304.17701149	606.33947	12876	802056318	-1	-1	1332
304.17713149	606.33971	15137	35415124	-1	-1	1333
304.18290149	606.35125	10762	85920653	-1	-1	1334
304.19556649	606.37658	11390	25544048.5	-1	-1	1335
304.64589649	607.27724	10474	14038008	-1	-1	1336
304.66599399	607.317435	8243	24519901	-1	-1	1337
304.67452149	607.33449	8774	508364953	-1	-1	1338
608.38590649	607.37863	18999	109138480	-1	-1	1339
608.81127149	607.803995	10903	25032020	-1	-1	1340
305.16335149	608.31215	13136	225601276	-1	-1	1341
305.17201149	608.32947	5973	563091661.5	-1	-1	1342
305.16660649	608.31866	11645	44883263	-1	-1	1343
305.16933149	608.32411	7336	29952279	-1	-1	1344
305.17202649	608.3295	8786	29170617	-1	-1	1345
305.17211399	608.329675	6726	105248161	-1	-1	1346
305.17215649	608.32976	5247	4265906	-1	-1	1347
305.18469649	608.35484	13599	135056301.5	-1	-1	1348
305.18506149	608.35557	7662	27842424	-1	-1	1349
305.18561649	608.35668	8908	102491242	-1	-1	1350
609.81206649	608.80479	8774	23893381	-1	-1	1351
610.31527649	609.308	31303	4568684	-1	-1	1352
610.82942649	609.82215	22709	71412215	-1	-1	1353
610.83174649	609.82447	24568	10079071	-1	-1	1354
610.98790149	609.980625	31493	50930328.5	-1	-1	1355
306.15478649	610.29502	22207	29779334	-1	-1	1356
611.31005649	610.30278	24116	3006408	-1	-1	1357
306.19855149	610.38255	10969	77466814	-1	-1	1358
306.69568149	611.37681	5221	6630592	-1	-1	1359
306.70806899	611.401585	6008	105532502	-1	-1	1360
307.07873149	612.14291	3028	7629677	-1	-1	1361
307.15335149	612.29215	13746	523736073	-1	-1	1362
307.15915649	612.30376	8291	73273468	-1	-1	1363
307.17170899	612.328865	11043	5429579	-1	-1	1364
307.18764899	612.360745	4082	12777298	-1	-1	1365
307.18773149	612.36091	12978	82341208	-1	-1	1366
614.29435149	613.287075	13572	6494070	-1	-1	1367
307.65120149	613.28785	7915	217099963.5	-1	-1	1368
307.66935649	613.32416	10364	95088344.5	-1	-1	1369
307.69805149	613.38155	7447	2738313536	-1	-1	1370
307.70362899	613.392705	7096	50998965	-1	-1	1371
307.70904649	613.40354	5833	332628980	-1	-1	1372
307.71636649	613.41818	12610	23724592	-1	-1	1373
307.71640399	613.418255	15574	189274625	-1	-1	1374
307.73440149	613.45425	10128	63993024	-1	-1	1375
615.32581649	614.31854	20484	8308283	-1	-1	1376
615.38264649	614.37537	12691	182889640	-1	-1	1377
308.19561149	614.37667	6596	36415710.5	-1	-1	1378
308.19571149	614.37687	8057	12984907.5	-1	-1	1379
308.20819649	614.40184	17439	48291835.5	-1	-1	1380
308.21312649	614.4117	14728	12469301.5	-1	-1	1381
308.21389149	614.41323	13911	543895336	-1	-1	1382
308.21393149	614.41331	13154	235001797	-1	-1	1383
615.82734649	614.82007	25076	28790152	-1	-1	1384
616.32933149	615.322055	12944	15723160	-1	-1	1385
616.36502149	615.357745	7825	116228847	-1	-1	1386
308.69311149	615.37167	5487	351164794.5	-1	-1	1387
308.69324149	615.37193	11390	922794013	-1	-1	1388
308.69646149	615.37837	6533	93927918.5	-1	-1	1389
308.70592649	615.3973	14097	924441798	-1	-1	1390
308.70593149	615.39731	8291	250110813	-1	-1	1391
308.71135399	615.408155	5955	73509458	-1	-1	1392
616.81071649	615.80344	17186	33087329	-1	-1	1393
616.97469149	615.967415	22101	50537531.5	-1	-1	1394
617.30177649	616.2945	21580	3728377	-1	-1	1395
309.16704649	616.31954	12035	12837978	-1	-1	1396
617.32981649	616.32254	26341	18171980.5	-1	-1	1397
309.16998149	616.32541	5422	46181241	-1	-1	1398
309.18496399	616.355375	6029	172575615.5	-1	-1	1399
309.18539149	616.35623	6853	48073081.5	-1	-1	1400
309.18691649	616.35928	6444	18732305	-1	-1	1401
617.64399649	616.63672	28999	20136577	-1	-1	1402
617.81983649	616.81256	22093	88536095	-1	-1	1403
617.97874649	616.97147	28999	21373445	-1	-1	1404
618.32073649	617.31346	7439	9871070	-1	-1	1405
618.32831649	617.32104	22722	20795531.5	-1	-1	1406
309.67221149	617.32987	9730	35778632	-1	-1	1407
309.67188649	617.32922	5426	20547472.5	-1	-1	1408
309.68487149	617.35519	13057	115728791.5	-1	-1	1409
618.36391649	617.35664	24326	80340321	-1	-1	1410
309.68678149	617.35901	6826	4808836	-1	-1	1411
309.69023399	617.365915	7828	16404490	-1	-1	1412
309.70891649	617.40328	7869	4747348	-1	-1	1413
310.16592399	618.317295	5569	36889097	-1	-1	1414
310.16575899	618.316965	7447	184766477	-1	-1	1415
310.18311149	618.35167	8024	129692911.5	-1	-1	1416
310.18362399	618.352695	10364	2157118776	-1	-1	1417
310.18437649	618.3542	7495	24229022.5	-1	-1	1418
310.19578649	618.37702	9639	267509889.5	-1	-1	1419
310.19515149	618.37575	11345	32563445.5	-1	-1	1420
310.20093899	618.387325	20445	19078748	-1	-1	1421
619.83169649	618.82442	22005	19414357.5	-1	-1	1422
619.86503649	618.85776	15570	4382889	-1	-1	1423
620.00024649	618.99297	23113	22130363.5	-1	-1	1424
620.27186649	619.26459	20556	22438100	-1	-1	1425
310.67408899	619.333625	4507	127973957	-1	-1	1426
310.68024649	619.34594	11751	58260209	-1	-1	1427
310.68021399	619.345875	7129	134549318	-1	-1	1428
310.69273649	619.37092	17740	60024763	-1	-1	1429
310.69289649	619.37124	16417	4669783	-1	-1	1430
310.69666649	619.37878	11390	16428615	-1	-1	1431
310.69846149	619.38237	8996	174910567	-1	-1	1432
311.16530649	620.31606	11690	80835893	-1	-1	1433
311.17202649	620.3295	5171	421771500.5	-1	-1	1434
311.17250399	620.330455	6097	145056125.5	-1	-1	1435
311.17248649	620.33042	14218	53668379	-1	-1	1436
311.17986899	620.345185	25193	49961235	-1	-1	1437
311.17994649	620.34534	23828	43610307	-1	-1	1438
311.18491149	620.35527	15765	48056058	-1	-1	1439
311.18447399	620.354395	10364	183042564.5	-1	-1	1440
311.19037149	620.36619	13599	18289563	-1	-1	1441
311.20293649	620.39132	22509	12652455.5	-1	-1	1442
621.83971149	620.832435	33325	13041265.5	-1	-1	1443
621.99448649	620.98721	25843	3878892	-1	-1	1444
311.65926649	621.30398	18001	724192088	-1	-1	1445
311.67332649	621.3321	6057	50369190	-1	-1	1446
311.67338149	621.33221	5178	88966029	-1	-1	1447
311.68241649	621.35028	9863	69770637.5	-1	-1	1448
311.68169399	621.348835	7554	87740863.5	-1	-1	1449
311.68230649	621.35006	13513	161340543.5	-1	-1	1450
311.68720649	621.35986	7164	3949219	-1	-1	1451
311.68767899	621.360805	4934	41209350	-1	-1	1452
622.36785149	621.360575	34533	11210594	-1	-1	1453
622.84206649	621.83479	20634	20871487	-1	-1	1454
622.99087649	621.9836	20471	4044680	-1	-1	1455
312.17101149	622.32747	17054	448332186.5	-1	-1	1456
312.17440899	622.334265	9085	21481104.5	-1	-1	1457
312.18487149	622.35519	4007	83307898	-1	-1	1458
312.19265149	622.37075	7129	49089724	-1	-1	1459
312.67571399	623.336875	7236	24964485	-1	-1	1460
312.68482649	623.3551	7549	8392749	-1	-1	1461
312.69019899	623.365845	22002	54825182	-1	-1	1462
312.69396149	623.37337	7121	27883193.5	-1	-1	1463
313.16393649	624.31332	6228	204560636.5	-1	-1	1464
313.17153899	624.328525	12147	108408097	-1	-1	1465
313.17341149	624.33227	18364	106202966	-1	-1	1466
313.17471149	624.33487	5166	8608800	-1	-1	1467
313.17729399	624.340035	20647	15945174	-1	-1	1468
625.35158649	624.34431	21284	4411150	-1	-1	1469
313.19323899	624.371925	5047	4727701	-1	-1	1470
313.72173149	625.42891	5790	15061656.5	-1	-1	1471
313.72188149	625.42921	9180	957147770	-1	-1	1472
314.17957649	626.3446	16552	31704577.5	-1	-1	1473
314.18268649	626.35082	5129	194347105	-1	-1	1474
314.19590649	626.37726	11744	16969319	-1	-1	1475
314.19590899	626.377265	12495	25898210	-1	-1	1476
627.81586649	626.80859	30154	6309003	-1	-1	1477
627.87229149	626.865015	24991	5014636	-1	-1	1478
627.98034649	626.97307	27949	8616557	-1	-1	1479
628.01533649	627.00806	25089	15934929	-1	-1	1480
314.68275149	627.35095	15952	821699402	-1	-1	1481
628.37351649	627.36624	23208	6297094	-1	-1	1482
314.69347149	627.37239	8907	15177347	-1	-1	1483
314.69871649	627.38288	4897	511966918	-1	-1	1484
314.70536899	627.396185	5120	187071179.5	-1	-1	1485
314.70577149	627.39699	12631	201216344	-1	-1	1486
314.70594149	627.39733	7197	95522011	-1	-1	1487
314.71139649	627.40824	7605	136837059	-1	-1	1488
314.72420899	627.433865	16907	35350504	-1	-1	1489
314.72959399	627.444635	8655	55357477	-1	-1	1490
628.85510649	627.84783	25886	7952633	-1	-1	1491
315.18469649	628.35484	4935	31126840	-1	-1	1492
315.20353649	628.39252	8420	2612640293	-1	-1	1493
315.19992399	628.385295	4957	4971877	-1	-1	1494
315.20347149	628.39239	11783	1089630577.5	-1	-1	1495
315.20310649	628.39166	5438	380815309	-1	-1	1496
315.20342649	628.3923	10138	28045084	-1	-1	1497
315.20654649	628.39854	5042	4731743	-1	-1	1498
315.68315149	629.35175	8530	25073380	-1	-1	1499
315.68663399	629.358715	5566	760641340	-1	-1	1500
315.69077149	629.36699	15435	226192810	-1	-1	1501
315.69573649	629.37692	7896	21253899	-1	-1	1502
315.69569649	629.37684	12546	53574447	-1	-1	1503
315.70014649	629.38574	10509	226977147.5	-1	-1	1504
315.70079399	629.387035	7301	1872102992	-1	-1	1505
315.70120649	629.38786	8372	547766064.5	-1	-1	1506
315.70148649	629.38842	4897	8817057	-1	-1	1507
315.70478399	629.395015	5479	12395050	-1	-1	1508
315.71364149	629.41273	13785	29678548	-1	-1	1509
315.71371649	629.41288	18687	947649384	-1	-1	1510
315.71376149	629.41297	14801	247668271	-1	-1	1511
316.17941149	630.34427	7253	4704877	-1	-1	1512
316.18252649	630.3505	12852	13163889	-1	-1	1513
316.18772149	630.36089	7789	25397576	-1	-1	1514
316.19303149	630.37151	11125	684140188.5	-1	-1	1515
316.19321149	630.37187	10201	284273448	-1	-1	1516
631.84795649	630.84068	17341	4264611	-1	-1	1517
316.66225149	631.30995	10991	22620647	-1	-1	1518
316.66408149	631.31361	19049	1488781229	-1	-1	1519
316.68024649	631.34594	10762	599528532.5	-1	-1	1520
316.68513899	631.355725	5270	414667772.5	-1	-1	1521
316.69073899	631.366925	6120	3341796594.5	-1	-1	1522
316.69332149	631.37209	11071	98474375	-1	-1	1523
316.69273149	631.37091	17452	107769034	-1	-1	1524
316.70368149	631.39281	10364	42797005.5	-1	-1	1525
632.81814649	631.81087	10413	8109707	-1	-1	1526
317.17332899	632.332105	11548	210981337.5	-1	-1	1527
317.17380649	632.33306	7910	109539094.5	-1	-1	1528
317.19208899	632.369625	14801	247635541.5	-1	-1	1529
317.19211649	632.36968	5416	26972088	-1	-1	1530
634.32130149	633.314025	15724	4527421	-1	-1	1531
317.67157649	633.3286	8121	121823481.5	-1	-1	1532
317.66999149	633.32543	9394	16684691	-1	-1	1533
317.70054149	633.38653	21552	24517168	-1	-1	1534
317.70071399	633.386875	16442	9514872.5	-1	-1	1535
634.83941149	633.832135	36902	9048900	-1	-1	1536
635.29694149	634.289665	18061	74141070	-1	-1	1537
318.18291899	634.351285	6348	35135592	-1	-1	1538
318.18003649	634.34552	10201	63452605	-1	-1	1539
318.18014649	634.34574	15570	192515089	-1	-1	1540
318.18012149	634.34569	13433	7506457	-1	-1	1541
635.36000649	634.35273	21027	8236732	-1	-1	1542
318.19275149	634.37095	17936	493122411	-1	-1	1543
318.19693149	634.37931	20244	26764152	-1	-1	1544
318.19836649	634.38218	21671	41544514	-1	-1	1545
635.96605649	634.95878	19855	8064651	-1	-1	1546
318.67731149	635.34007	7096	23508051	-1	-1	1547
318.67767649	635.3408	5681	64619007	-1	-1	1548
318.67782649	635.3411	10298	18399477	-1	-1	1549
318.67810149	635.34165	6264	231785977	-1	-1	1550
318.69111149	635.36767	7253	128485797.5	-1	-1	1551
319.16960649	636.32466	9317	80152572	-1	-1	1552
319.16996649	636.32538	15130	18959753	-1	-1	1553
319.18743649	636.36032	9630	159918313.5	-1	-1	1554
319.18803149	636.36151	6173	28021522	-1	-1	1555
319.19155149	636.36855	16673	324522888	-1	-1	1556
638.35766649	637.35039	30401	16811127	-1	-1	1557
319.69828649	637.38202	13513	27510201	-1	-1	1558
320.16428649	638.31402	5845	4022383	-1	-1	1559
320.17785399	638.341155	5703	34884424.5	-1	-1	1560
320.18122649	638.3479	9366	205082337	-1	-1	1561
320.66046149	639.30637	5826	530004889	-1	-1	1562
320.71139899	639.408245	11245	69249700	-1	-1	1563
320.71155649	639.40856	7543	62963275.5	-1	-1	1564
320.72402649	639.4335	19327	52427832	-1	-1	1565
320.92445149	639.83435	6438	26693207	-1	-1	1566
321.15834399	640.302135	7222	46846692	-1	-1	1567
321.19470149	640.37485	14756	83696959	-1	-1	1568
321.22166649	640.42878	5596	74896448	-1	-1	1569
641.83844649	640.83117	30180	5895477	-1	-1	1570
321.68631649	641.35808	11744	4822789	-1	-1	1571
321.70099149	641.38743	5748	334973503	-1	-1	1572
321.70103649	641.38752	11541	14263606.5	-1	-1	1573
321.70124649	641.38794	9983	61956124	-1	-1	1574
321.71926149	641.42397	10717	2378832885	-1	-1	1575
321.71933649	641.42412	12884	5905558	-1	-1	1576
321.71934649	641.42414	17292	264720608	-1	-1	1577
321.73207649	641.4496	19631	19387164	-1	-1	1578
321.73762649	641.4607	8996	64855626	-1	-1	1579
322.18227149	642.34999	26061	144202934	-1	-1	1580
322.18760899	642.360665	6744	80485093	-1	-1	1581
322.19846149	642.38237	4938	593227698	-1	-1	1582
322.19636899	642.378185	8871	10055348	-1	-1	1583
322.19817399	642.381795	4571	113616349	-1	-1	1584
322.19923649	642.38392	10991	65686913	-1	-1	1585
322.21136399	642.408175	8774	244226403.5	-1	-1	1586
322.21132649	642.4081	16667	857066501	-1	-1	1587
322.21088399	642.407215	6490	82614575	-1	-1	1588
322.21140899	642.408265	13513	371499071	-1	-1	1589
322.21650399	642.418455	4825	142435837.5	-1	-1	1590
322.21729149	642.42003	12908	29312259.5	-1	-1	1591
322.69027149	643.36599	7600	489290410.5	-1	-1	1592
322.69581149	643.37707	4278	81967763.5	-1	-1	1593
322.69972649	643.3849	4934	231525949	-1	-1	1594
322.70374649	643.39294	8857	30819812	-1	-1	1595
322.70315649	643.39176	6322	199465669	-1	-1	1596
322.70896899	643.403385	12126	1823587258.5	-1	-1	1597
322.70483649	643.39512	7498	27684750	-1	-1	1598
322.70907899	643.403605	10250	203119102	-1	-1	1599
322.70893149	643.40331	8530	60166384.5	-1	-1	1600
322.70890149	643.40325	11390	18769902	-1	-1	1601
322.70960899	643.404665	9145	21247056.5	-1	-1	1602
322.71486899	643.415185	7134	80730362.5	-1	-1	1603
323.17762149	644.34069	13696	138116125	-1	-1	1604
323.18311149	644.35167	7233	45209763	-1	-1	1605
323.20095649	644.38736	7662	87418061	-1	-1	1606
645.99853649	644.99126	18409	3740514	-1	-1	1607
646.02270649	645.01543	27433	10727272	-1	-1	1608
323.65342399	645.292295	19109	11375215	-1	-1	1609
323.66992149	645.32529	13054	155378799.5	-1	-1	1610
323.67005649	645.32556	16445	6922678	-1	-1	1611
323.67524149	645.33593	6386	3172871	-1	-1	1612
323.68951899	645.364485	9639	178525496	-1	-1	1613
323.68782149	645.36109	11945	9489162	-1	-1	1614
323.69028649	645.36602	8567	60962449	-1	-1	1615
323.69821149	645.38187	9179	30014159.5	-1	-1	1616
323.71078399	645.407015	10303	149009511.5	-1	-1	1617
323.71103649	645.40752	7198	138305148	-1	-1	1618
323.91655149	645.81855	5377	22840695.5	-1	-1	1619
646.83535649	645.82808	6768	203784759	-1	-1	1620
324.16708649	646.31962	5767	393159166	-1	-1	1621
324.16593649	646.31732	6377	14196953.5	-1	-1	1622
324.18191649	646.34928	6998	8002023	-1	-1	1623
324.18201149	646.34947	10286	48918092	-1	-1	1624
647.36614649	646.35887	24937	11805838.5	-1	-1	1625
647.84803649	646.84076	28187	31308987	-1	-1	1626
647.86364649	646.85637	18593	4678268	-1	-1	1627
324.65945149	647.30435	6684	1407243769	-1	-1	1628
324.65942149	647.30429	9101	11125340	-1	-1	1629
324.66821649	647.32188	5955	16857872	-1	-1	1630
324.67907399	647.343595	6898	76186776	-1	-1	1631
324.69172899	647.368905	5790	856182266.5	-1	-1	1632
324.69563649	647.37672	12631	37157018	-1	-1	1633
324.69574149	647.37693	13696	40875516.5	-1	-1	1634
324.70858899	647.402625	17936	66448631	-1	-1	1635
648.84730649	647.84003	24326	6889888	-1	-1	1636
649.32180649	648.31453	23839	11518006	-1	-1	1637
325.18756649	648.36058	9346	186492175	-1	-1	1638
325.18750399	648.360455	6356	51037108	-1	-1	1639
325.18781899	648.361085	14750	1204086178	-1	-1	1640
325.19495399	648.375355	5908	13463245.5	-1	-1	1641
325.20091149	648.38727	13239	41640623.5	-1	-1	1642
325.20036149	648.38617	21090	5356235	-1	-1	1643
325.20601399	648.397475	19103	55486973	-1	-1	1644
325.66004899	649.305545	7597	1838761104	-1	-1	1645
650.33324649	649.32597	9495	9993570.5	-1	-1	1646
325.67976149	649.34497	7903	24469652	-1	-1	1647
325.68728399	649.360015	5692	7003665	-1	-1	1648
325.68505649	649.35556	12235	10134154	-1	-1	1649
325.68533899	649.356125	11155	140735552	-1	-1	1650
325.68558149	649.35661	17163	40510410	-1	-1	1651
325.69127149	649.36799	7145	6542303	-1	-1	1652
325.69808899	649.381625	10166	110774828	-1	-1	1653
325.69835649	649.38216	16285	23706659	-1	-1	1654
651.02002649	650.01275	30785	13157588	-1	-1	1655
326.17751899	650.340485	16016	148566044	-1	-1	1656
326.17737649	650.3402	12817	11603692	-1	-1	1657
326.17776649	650.34098	6929	46632884	-1	-1	1658
651.85649149	650.849215	22722	16374626	-1	-1	1659
326.66621149	651.31787	10639	1907606990	-1	-1	1660
326.66925649	651.32396	7198	18698036	-1	-1	1661
326.67435399	651.334155	5714	92178595	-1	-1	1662
326.67850649	651.34246	17146	28551324	-1	-1	1663
326.67892649	651.3433	17960	197297228	-1	-1	1664
326.67906899	651.343585	6970	24662543.5	-1	-1	1665
326.68928149	651.36401	5762	70591896.5	-1	-1	1666
652.37460149	651.367325	32403	4836863	-1	-1	1667
652.41185149	651.404575	20272	59093018	-1	-1	1668
652.86220649	651.85493	33571	15701242	-1	-1	1669
327.15813649	652.30172	9863	10027920	-1	-1	1670
653.33331649	652.32604	30232	10457088.5	-1	-1	1671
327.17552649	652.3365	5747	6032040	-1	-1	1672
327.17625149	652.33795	12665	349987486	-1	-1	1673
327.17635649	652.33816	9027	135017414.5	-1	-1	1674
327.19060649	652.36666	5757	18515392.5	-1	-1	1675
327.65593649	653.29732	10124	174909958	-1	-1	1676
327.66812399	653.321695	6590	52258023.5	-1	-1	1677
654.33318149	653.325905	24776	28650135	-1	-1	1678
327.68263899	653.350725	4799	35915177.5	-1	-1	1679
654.82156649	653.81429	19413	54680482	-1	-1	1680
328.14725649	654.27996	6264	150091837	-1	-1	1681
328.21125649	654.40796	6329	132328824.5	-1	-1	1682
655.59588649	654.58861	32613	41029449	-1	-1	1683
656.29499649	655.28772	13426	4612629	-1	-1	1684
328.69056899	655.366585	5289	27593946	-1	-1	1685
328.69063649	655.36672	6187	285412883	-1	-1	1686
328.70011649	655.38568	4776	6143415	-1	-1	1687
328.70327899	655.392005	7502	232671054	-1	-1	1688
328.70342149	655.39229	13458	255452470	-1	-1	1689
328.72733649	655.44012	17325	89386939	-1	-1	1690
329.19132149	656.36809	6192	10277824	-1	-1	1691
329.19178649	656.36902	10174	12641550	-1	-1	1692
329.20610649	656.39766	8686	6331322	-1	-1	1693
329.20705649	656.39956	6606	129340506.5	-1	-1	1694
329.20636899	656.398185	5752	315272598	-1	-1	1695
329.20642149	656.39829	5028	13112197	-1	-1	1696
329.20690649	656.39926	12546	10251133	-1	-1	1697
329.20784649	656.40114	6182	22213327	-1	-1	1698
657.42046649	656.41319	34312	13317675	-1	-1	1699
329.21941149	656.42427	13960	703439195.5	-1	-1	1700
329.22441399	656.434275	5325	130551938	-1	-1	1701
329.22519149	656.43583	6684	42355386.5	-1	-1	1702
657.82433649	656.81706	6483	7013320	-1	-1	1703
658.33540649	657.32813	16386	12473724.5	-1	-1	1704
329.69892899	657.383305	5681	6032630	-1	-1	1705
329.69852399	657.382495	7336	93163902	-1	-1	1706
329.69806149	657.38157	10717	235738605	-1	-1	1707
329.70041399	657.386275	12388	22099092.5	-1	-1	1708
329.70950149	657.40445	8030	10633783	-1	-1	1709
329.71112149	657.40769	12978	292908100	-1	-1	1710
329.71102149	657.40749	19276	185768846	-1	-1	1711
329.71606899	657.417585	16398	94942624	-1	-1	1712
329.71697399	657.419395	13586	359389172	-1	-1	1713
329.71671149	657.41887	14801	132301697	-1	-1	1714
329.73100649	657.44746	16504	29987839.5	-1	-1	1715
330.18580649	658.35706	16305	154047090.5	-1	-1	1716
330.19622149	658.37789	6684	11471960564	-1	-1	1717
330.21118149	658.40781	8017	4452486	-1	-1	1718
330.20923649	658.40392	5069	7746758.5	-1	-1	1719
659.67918649	658.67191	25646	6043672	-1	-1	1720
659.85626649	658.84899	27124	12215167	-1	-1	1721
659.86103649	658.85376	30050	13781792	-1	-1	1722
660.01266649	659.00539	25646	7269382	-1	-1	1723
330.67769649	659.34084	15965	46495131	-1	-1	1724
330.67799649	659.34144	11619	100562635	-1	-1	1725
330.68749149	659.36043	7427	167629575.5	-1	-1	1726
330.68763149	659.36071	4600	807110255	-1	-1	1727
330.68825899	659.361965	5642	7625138	-1	-1	1728
330.69040649	659.36626	13734	14802711	-1	-1	1729
330.69547149	659.37639	11210	28563631.5	-1	-1	1730
330.70135399	659.388155	7129	317370862	-1	-1	1731
330.70820149	659.40185	16604	51858120	-1	-1	1732
330.70834149	659.40213	15017	90212893	-1	-1	1733
330.71134899	659.408145	8327	14755876.5	-1	-1	1734
330.71870899	659.422865	7915	199714832	-1	-1	1735
660.83033649	659.82306	20878	3048605	-1	-1	1736
331.17669649	660.33884	5623	8914167	-1	-1	1737
331.18998149	660.36541	13794	61821416.5	-1	-1	1738
331.19191149	660.36927	6022	23507842	-1	-1	1739
331.19754149	660.38053	6120	3730284	-1	-1	1740
331.20610649	660.39766	10587	1043889705	-1	-1	1741
331.20943399	660.404315	9668	10950693	-1	-1	1742
331.66939649	661.32424	19736	7622491	-1	-1	1743
331.67118899	661.327825	6192	8168352	-1	-1	1744
331.68000649	661.34546	10103	52340181	-1	-1	1745
331.68153399	661.348515	10716	119741158	-1	-1	1746
662.36675649	661.35948	19286	13517274	-1	-1	1747
331.68725149	661.35995	7350	7663730	-1	-1	1748
331.70367649	661.3928	13389	2214189189	-1	-1	1749
331.70355649	661.39256	11047	423834785.5	-1	-1	1750
331.70363149	661.39271	17535	131615399	-1	-1	1751
331.70858649	661.40262	5955	69586140	-1	-1	1752
331.71614649	661.41774	20077	516221013	-1	-1	1753
662.89099649	661.88372	29557	5749597	-1	-1	1754
663.33949649	662.33222	20738	26600526.5	-1	-1	1755
663.35090649	662.34363	34677	16215448	-1	-1	1756
332.18099649	662.34744	10103	3807489	-1	-1	1757
332.18845149	662.36235	20942	12472895	-1	-1	1758
332.19550399	662.376455	18168	52050550	-1	-1	1759
332.21412649	662.4137	15112	8368139	-1	-1	1760
663.88110649	662.87383	27923	16022900	-1	-1	1761
664.01140649	663.00413	33896	5026771	-1	-1	1762
664.01227649	663.005	34985	5559945	-1	-1	1763
664.33004649	663.32277	24062	318907208	-1	-1	1764
332.67498399	663.335415	14148	38115338	-1	-1	1765
332.67481399	663.335075	8291	26040548	-1	-1	1766
332.67517149	663.33579	9246	15538872.5	-1	-1	1767
332.68652149	663.35849	9708	62109588.5	-1	-1	1768
332.68749149	663.36043	7450	992129315.5	-1	-1	1769
332.68769149	663.36083	8661	238383030.5	-1	-1	1770
332.68804899	663.361545	13154	592214535	-1	-1	1771
332.68828649	663.36202	14258	86964766.5	-1	-1	1772
332.69268649	663.37082	10167	3310767	-1	-1	1773
332.70605649	663.39756	9306	128539276	-1	-1	1774
332.70592649	663.3973	8177	31096629.5	-1	-1	1775
332.71160899	663.408665	10063	51464615	-1	-1	1776
333.17498149	664.33541	8506	9884121	-1	-1	1777
333.17965149	664.34475	14441	441031598	-1	-1	1778
665.35396649	664.34669	15911	3422547	-1	-1	1779
333.18505399	664.355555	6836	25069799	-1	-1	1780
333.18519149	664.35583	9294	36998303	-1	-1	1781
333.18544649	664.35634	11685	6211356	-1	-1	1782
333.18563649	664.35672	10298	17487761	-1	-1	1783
333.20360649	664.39266	15765	125845472	-1	-1	1784
665.88352649	664.87625	28791	96916004.5	-1	-1	1785
333.65636899	665.298185	5461	29209870	-1	-1	1786
333.68049149	665.34643	6132	5736896	-1	-1	1787
333.70800399	665.401455	11924	19078922	-1	-1	1788
666.65975649	665.65248	26890	4012602.5	-1	-1	1789
666.88245649	665.87518	24116	65337382	-1	-1	1790
667.30568649	666.29841	9463	5222103	-1	-1	1791
334.17492649	666.3353	5669	220052298	-1	-1	1792
334.17897149	666.34339	17535	54138311	-1	-1	1793
667.85220649	666.84493	23605	17459014.5	-1	-1	1794
334.67475649	667.33496	19736	47725224	-1	-1	1795
334.67676149	667.33897	9863	19801632	-1	-1	1796
334.68029649	667.34604	13222	47576925	-1	-1	1797
334.72732149	667.44009	9919	652709294	-1	-1	1798
668.87883149	667.871555	29103	6261371	-1	-1	1799
335.15553399	668.296515	7637	289223461	-1	-1	1800
335.17209649	668.32964	16552	36596906	-1	-1	1801
335.17406149	668.33357	10214	16517856	-1	-1	1802
335.18457649	668.3546	22748	178472027	-1	-1	1803
335.18484149	668.35513	14632	68722437	-1	-1	1804
335.19039649	668.36624	16016	53226991	-1	-1	1805
335.19058149	668.36661	18015	54665194	-1	-1	1806
335.20665899	668.398765	5669	5313011	-1	-1	1807
335.21934149	668.42413	8774	1535905867	-1	-1	1808
335.21891149	668.42327	7643	5451018	-1	-1	1809
335.21916899	668.423785	9366	86556913	-1	-1	1810
669.88506649	668.87779	26968	19482200	-1	-1	1811
670.35371649	669.34644	8249	9967723	-1	-1	1812
335.69860149	669.38265	10762	288142162	-1	-1	1813
335.71159149	669.40863	10492	4813936	-1	-1	1814
335.71632899	669.418105	13586	12309313	-1	-1	1815
670.63661149	669.629335	16604	74549045	-1	-1	1816
670.97121149	669.963935	16609	88450952	-1	-1	1817
336.13621649	670.25788	5821	9074400	-1	-1	1818
336.17964649	670.34474	12699	42564600	-1	-1	1819
671.35507649	670.3478	20753	20864943	-1	-1	1820
336.19492649	670.3753	3970	40175022	-1	-1	1821
336.21435649	670.41416	9802	47364303	-1	-1	1822
336.20859899	670.402645	7511	339779136	-1	-1	1823
336.20861649	670.40268	6497	53322603	-1	-1	1824
336.21430149	670.41405	8024	273469130	-1	-1	1825
336.21422149	670.41389	10429	19390400.5	-1	-1	1826
