Source=C#
Scan	Interpolated_NET	Aligned_NET
14633	0.24736	0.24736
14634	0.24737	0.24737
14635	0.24737	0.24737
14636	0.24738	0.24738
14637	0.24739	0.24739
14638	0.2474	0.2474
14639	0.24741	0.24741
14640	0.24742	0.24742
14641	0.24742	0.24742
14642	0.24743	0.24743
14643	0.24744	0.24744
14644	0.24745	0.24745
14645	0.24746	0.24746
14646	0.24747	0.24747
14647	0.24747	0.24747
14648	0.24748	0.24748
14649	0.24749	0.24749
14650	0.2475	0.2475
14651	0.24751	0.24751
14652	0.24752	0.24752
14653	0.24752	0.24752
14654	0.24753	0.24753
14655	0.24754	0.24754
14656	0.24755	0.24755
14657	0.24756	0.24756
14658	0.24757	0.24757
14659	0.24757	0.24757
14660	0.24758	0.24758
14661	0.24759	0.24759
14662	0.2476	0.2476
14663	0.24761	0.24761
14664	0.24762	0.24762
14665	0.24762	0.24762
14666	0.24763	0.24763
14667	0.24764	0.24764
14668	0.24765	0.24765
14669	0.24766	0.24766
14670	0.24767	0.24767
14671	0.24767	0.24767
14672	0.24768	0.24768
14673	0.24769	0.24769
14674	0.2477	0.2477
14675	0.24771	0.24771
14676	0.24772	0.24772
14677	0.24772	0.24772
14678	0.24773	0.24773
14679	0.24774	0.24774
14680	0.24775	0.24775
14681	0.24776	0.24776
14682	0.24777	0.24777
14683	0.24777	0.24777
14684	0.24778	0.24778
14685	0.24779	0.24779
14686	0.2478	0.2478
14687	0.24781	0.24781
14688	0.24781	0.24781
14689	0.24782	0.24782
14690	0.24783	0.24783
14691	0.24784	0.24784
14692	0.24785	0.24785
14693	0.24786	0.24786
14694	0.24786	0.24786
14695	0.24787	0.24787
14696	0.24788	0.24788
14697	0.24789	0.24789
14698	0.2479	0.2479
14699	0.24791	0.24791
14700	0.24791	0.24791
14701	0.24792	0.24792
14702	0.24793	0.24793
14703	0.24794	0.24794
14704	0.24795	0.24795
14705	0.24796	0.24796
14706	0.24796	0.24796
14707	0.24797	0.24797
14708	0.24798	0.24798
14709	0.24799	0.24799
14710	0.248	0.248
14711	0.24801	0.24801
14712	0.24801	0.24801
14713	0.24802	0.24802
14714	0.24803	0.24803
14715	0.24804	0.24804
14716	0.24805	0.24805
14717	0.24806	0.24806
14718	0.24806	0.24806
14719	0.24807	0.24807
14720	0.24808	0.24808
14721	0.24809	0.24809
14722	0.2481	0.2481
14723	0.24811	0.24811
14724	0.24811	0.24811
14725	0.24812	0.24812
14726	0.24813	0.24813
14727	0.24814	0.24814
14728	0.24815	0.24815
14729	0.24816	0.24816
14730	0.24816	0.24816
14731	0.24817	0.24817
14732	0.24818	0.24818
14733	0.24819	0.24819
14734	0.2482	0.2482
14735	0.24821	0.24821
14736	0.24821	0.24821
14737	0.24822	0.24822
14738	0.24823	0.24823
14739	0.24824	0.24824
14740	0.24825	0.24825
14741	0.24826	0.24826
14742	0.24826	0.24826
14743	0.24827	0.24827
14744	0.24828	0.24828
14745	0.24829	0.24829
14746	0.2483	0.2483
14747	0.24831	0.24831
14748	0.24831	0.24831
14749	0.24832	0.24832
14750	0.24833	0.24833
14751	0.24834	0.24834
14752	0.24835	0.24835
14753	0.24836	0.24836
14754	0.24836	0.24836
14755	0.24837	0.24837
14756	0.24838	0.24838
14757	0.24839	0.24839
14758	0.2484	0.2484
14759	0.24841	0.24841
14760	0.24841	0.24841
14761	0.24842	0.24842
14762	0.24843	0.24843
14763	0.24844	0.24844
14764	0.24845	0.24845
14765	0.24846	0.24846
14766	0.24846	0.24846
14767	0.24847	0.24847
14768	0.24848	0.24848
14769	0.24849	0.24849
14770	0.2485	0.2485
14771	0.24851	0.24851
14772	0.24851	0.24851
14773	0.24852	0.24852
14774	0.24853	0.24853
14775	0.24854	0.24854
14776	0.24855	0.24855
14777	0.24856	0.24856
14778	0.24856	0.24856
14779	0.24857	0.24857
14780	0.24858	0.24858
14781	0.24859	0.24859
14782	0.2486	0.2486
14783	0.2486	0.2486
14784	0.24861	0.24861
14785	0.24862	0.24862
14786	0.24863	0.24863
14787	0.24864	0.24864
14788	0.24865	0.24865
14789	0.24865	0.24865
14790	0.24866	0.24866
14791	0.24867	0.24867
14792	0.24868	0.24868
14793	0.24869	0.24869
14794	0.2487	0.2487
14795	0.2487	0.2487
14796	0.24871	0.24871
14797	0.24872	0.24872
14798	0.24873	0.24873
14799	0.24874	0.24874
14800	0.24875	0.24875
14801	0.24875	0.24875
14802	0.24876	0.24876
14803	0.24877	0.24877
14804	0.24878	0.24878
14805	0.24879	0.24879
14806	0.2488	0.2488
14807	0.2488	0.2488
14808	0.24881	0.24881
14809	0.24882	0.24882
14810	0.24883	0.24883
14811	0.24884	0.24884
14812	0.24885	0.24885
14813	0.24885	0.24885
14814	0.24886	0.24886
14815	0.24887	0.24887
14816	0.24888	0.24888
14817	0.24889	0.24889
14818	0.2489	0.2489
14819	0.2489	0.2489
14820	0.24891	0.24891
14821	0.24892	0.24892
14822	0.24893	0.24893
14823	0.24894	0.24894
14824	0.24895	0.24895
14825	0.24895	0.24895
14826	0.24896	0.24896
14827	0.24897	0.24897
14828	0.24898	0.24898
14829	0.24899	0.24899
14830	0.249	0.249
14831	0.249	0.249
14832	0.24901	0.24901
14833	0.24902	0.24902
14834	0.24903	0.24903
14835	0.24904	0.24904
14836	0.24905	0.24905
14837	0.24905	0.24905
14838	0.24906	0.24906
14839	0.24907	0.24907
14840	0.24908	0.24908
14841	0.24909	0.24909
14842	0.2491	0.2491
14843	0.2491	0.2491
14844	0.24911	0.24911
14845	0.24912	0.24912
14846	0.24913	0.24913
14847	0.24914	0.24914
14848	0.24915	0.24915
14849	0.24915	0.24915
14850	0.24916	0.24916
14851	0.24917	0.24917
14852	0.24918	0.24918
14853	0.24919	0.24919
14854	0.2492	0.2492
14855	0.2492	0.2492
14856	0.24921	0.24921
14857	0.24922	0.24922
14858	0.24924	0.24924
14859	0.24925	0.24925
14860	0.24927	0.24927
14861	0.24929	0.24929
14862	0.2493	0.2493
14863	0.24932	0.24932
14864	0.24934	0.24934
14865	0.24935	0.24935
14866	0.24937	0.24937
14867	0.24939	0.24939
14868	0.2494	0.2494
14869	0.24942	0.24942
14870	0.24944	0.24944
14871	0.24945	0.24945
14872	0.24947	0.24947
14873	0.24949	0.24949
14874	0.2495	0.2495
14875	0.24952	0.24952
14876	0.24954	0.24954
14877	0.24955	0.24955
14878	0.24957	0.24957
14879	0.24959	0.24959
14880	0.2496	0.2496
14881	0.24962	0.24962
14882	0.24964	0.24964
14883	0.24965	0.24965
14884	0.24967	0.24967
14885	0.24969	0.24969
14886	0.2497	0.2497
14887	0.24972	0.24972
14888	0.24974	0.24974
14889	0.24975	0.24975
14890	0.24977	0.24977
14891	0.24979	0.24979
14892	0.2498	0.2498
14893	0.24982	0.24982
14894	0.24984	0.24984
14895	0.24985	0.24985
14896	0.24987	0.24987
14897	0.24989	0.24989
14898	0.2499	0.2499
14899	0.24992	0.24992
14900	0.24993	0.24993
14901	0.24995	0.24995
14902	0.24997	0.24997
14903	0.24998	0.24998
14904	0.25	0.25
14905	0.25002	0.25002
14906	0.25003	0.25003
14907	0.25005	0.25005
14908	0.25007	0.25007
14909	0.25008	0.25008
14910	0.2501	0.2501
14911	0.25012	0.25012
14912	0.25013	0.25013
14913	0.25015	0.25015
14914	0.25017	0.25017
14915	0.25018	0.25018
14916	0.2502	0.2502
14917	0.25022	0.25022
14918	0.25023	0.25023
14919	0.25025	0.25025
14920	0.25027	0.25027
14921	0.25028	0.25028
14922	0.2503	0.2503
14923	0.25032	0.25032
14924	0.25033	0.25033
14925	0.25035	0.25035
14926	0.25037	0.25037
14927	0.25038	0.25038
14928	0.2504	0.2504
14929	0.25042	0.25042
14930	0.25043	0.25043
14931	0.25045	0.25045
14932	0.25047	0.25047
14933	0.25048	0.25048
14934	0.2505	0.2505
14935	0.25052	0.25052
14936	0.25053	0.25053
14937	0.25055	0.25055
14938	0.25057	0.25057
14939	0.25058	0.25058
14940	0.2506	0.2506
14941	0.25062	0.25062
14942	0.25063	0.25063
14943	0.25065	0.25065
14944	0.25067	0.25067
14945	0.25068	0.25068
14946	0.2507	0.2507
14947	0.25072	0.25072
14948	0.25073	0.25073
14949	0.25075	0.25075
14950	0.25077	0.25077
14951	0.25078	0.25078
14952	0.2508	0.2508
14953	0.25082	0.25082
14954	0.25083	0.25083
14955	0.25085	0.25085
14956	0.25087	0.25087
14957	0.25088	0.25088
14958	0.2509	0.2509
14959	0.25092	0.25092
14960	0.25093	0.25093
14961	0.25095	0.25095
14962	0.25097	0.25097
14963	0.25098	0.25098
14964	0.251	0.251
14965	0.25102	0.25102
14966	0.25103	0.25103
14967	0.25105	0.25105
14968	0.25107	0.25107
14969	0.25108	0.25108
14970	0.2511	0.2511
14971	0.25112	0.25112
14972	0.25113	0.25113
14973	0.25115	0.25115
14974	0.25117	0.25117
14975	0.25118	0.25118
14976	0.2512	0.2512
14977	0.25122	0.25122
14978	0.25123	0.25123
14979	0.25125	0.25125
14980	0.25127	0.25127
14981	0.25128	0.25128
14982	0.2513	0.2513
14983	0.25132	0.25132
14984	0.25133	0.25133
14985	0.25135	0.25135
14986	0.25137	0.25137
14987	0.25138	0.25138
14988	0.2514	0.2514
14989	0.25142	0.25142
14990	0.25143	0.25143
14991	0.25145	0.25145
14992	0.25147	0.25147
14993	0.25148	0.25148
14994	0.2515	0.2515
14995	0.25152	0.25152
14996	0.25153	0.25153
14997	0.25155	0.25155
14998	0.25156	0.25156
14999	0.25158	0.25158
15000	0.2516	0.2516
15001	0.25161	0.25161
15002	0.25163	0.25163
15003	0.25165	0.25165
15004	0.25166	0.25166
15005	0.25168	0.25168
15006	0.2517	0.2517
15007	0.25171	0.25171
15008	0.25173	0.25173
15009	0.25175	0.25175
15010	0.25176	0.25176
15011	0.25178	0.25178
15012	0.2518	0.2518
15013	0.25181	0.25181
15014	0.25183	0.25183
15015	0.25185	0.25185
15016	0.25186	0.25186
15017	0.25188	0.25188
15018	0.2519	0.2519
15019	0.25191	0.25191
15020	0.25193	0.25193
15021	0.25195	0.25195
15022	0.25196	0.25196
15023	0.25198	0.25198
15024	0.252	0.252
15025	0.25201	0.25201
15026	0.25203	0.25203
15027	0.25205	0.25205
15028	0.25206	0.25206
15029	0.25208	0.25208
15030	0.2521	0.2521
15031	0.25211	0.25211
15032	0.25213	0.25213
15033	0.25215	0.25215
15034	0.25216	0.25216
15035	0.25218	0.25218
15036	0.2522	0.2522
15037	0.25221	0.25221
15038	0.25223	0.25223
15039	0.25225	0.25225
15040	0.25226	0.25226
15041	0.25228	0.25228
15042	0.2523	0.2523
15043	0.25231	0.25231
15044	0.25233	0.25233
15045	0.25235	0.25235
15046	0.25236	0.25236
15047	0.25238	0.25238
15048	0.2524	0.2524
15049	0.25241	0.25241
15050	0.25243	0.25243
15051	0.25245	0.25245
15052	0.25246	0.25246
15053	0.25248	0.25248
15054	0.2525	0.2525
15055	0.25251	0.25251
15056	0.25253	0.25253
15057	0.25255	0.25255
15058	0.25256	0.25256
15059	0.25258	0.25258
15060	0.2526	0.2526
15061	0.25261	0.25261
15062	0.25263	0.25263
15063	0.25265	0.25265
15064	0.25266	0.25266
15065	0.25268	0.25268
15066	0.2527	0.2527
15067	0.25271	0.25271
15068	0.25273	0.25273
15069	0.25275	0.25275
15070	0.25276	0.25276
15071	0.25278	0.25278
15072	0.2528	0.2528
15073	0.25281	0.25281
15074	0.25283	0.25283
15075	0.25285	0.25285
15076	0.25286	0.25286
15077	0.25288	0.25288
15078	0.2529	0.2529
15079	0.25291	0.25291
15080	0.25293	0.25293
15081	0.25295	0.25295
15082	0.25296	0.25296
15083	0.25298	0.25298
15084	0.253	0.253
15085	0.25301	0.25301
15086	0.25303	0.25303
15087	0.25305	0.25305
15088	0.25306	0.25306
15089	0.25308	0.25308
15090	0.2531	0.2531
15091	0.25311	0.25311
15092	0.25313	0.25313
15093	0.25315	0.25315
15094	0.25316	0.25316
15095	0.25318	0.25318
15096	0.2532	0.2532
15097	0.25321	0.25321
15098	0.25323	0.25323
15099	0.25324	0.25324
15100	0.25326	0.25326
15101	0.25328	0.25328
15102	0.25329	0.25329
15103	0.25331	0.25331
15104	0.25333	0.25333
15105	0.25334	0.25334
15106	0.25336	0.25336
15107	0.25338	0.25338
15108	0.25339	0.25339
15109	0.25341	0.25341
15110	0.25343	0.25343
15111	0.25344	0.25344
15112	0.25346	0.25346
15113	0.25348	0.25348
15114	0.25349	0.25349
15115	0.25351	0.25351
15116	0.25353	0.25353
15117	0.25354	0.25354
15118	0.25356	0.25356
15119	0.25358	0.25358
15120	0.25359	0.25359
15121	0.25361	0.25361
15122	0.25363	0.25363
15123	0.25364	0.25364
15124	0.25366	0.25366
15125	0.25368	0.25368
15126	0.25369	0.25369
15127	0.25371	0.25371
15128	0.25373	0.25373
15129	0.25374	0.25374
15130	0.25376	0.25376
15131	0.25378	0.25378
15132	0.25379	0.25379
15133	0.25381	0.25381
15134	0.25383	0.25383
15135	0.25384	0.25384
15136	0.25386	0.25386
15137	0.25388	0.25388
15138	0.25389	0.25389
15139	0.25391	0.25391
15140	0.25393	0.25393
15141	0.25394	0.25394
15142	0.25396	0.25396
15143	0.25398	0.25398
15144	0.25399	0.25399
15145	0.25401	0.25401
15146	0.25403	0.25403
15147	0.25404	0.25404
15148	0.25406	0.25406
15149	0.25408	0.25408
15150	0.25409	0.25409
15151	0.25411	0.25411
15152	0.25413	0.25413
15153	0.25414	0.25414
15154	0.25416	0.25416
15155	0.25418	0.25418
15156	0.25419	0.25419
15157	0.25421	0.25421
15158	0.25423	0.25423
15159	0.25424	0.25424
15160	0.25426	0.25426
15161	0.25428	0.25428
15162	0.25429	0.25429
15163	0.25431	0.25431
15164	0.25433	0.25433
15165	0.25434	0.25434
15166	0.25436	0.25436
15167	0.25438	0.25438
15168	0.25439	0.25439
15169	0.25441	0.25441
15170	0.25443	0.25443
15171	0.25444	0.25444
15172	0.25446	0.25446
15173	0.25448	0.25448
15174	0.25449	0.25449
15175	0.25451	0.25451
15176	0.25453	0.25453
15177	0.25454	0.25454
15178	0.25456	0.25456
15179	0.25458	0.25458
15180	0.25459	0.25459
15181	0.25461	0.25461
15182	0.25463	0.25463
15183	0.25464	0.25464
15184	0.25466	0.25466
15185	0.25468	0.25468
15186	0.25469	0.25469
15187	0.25471	0.25471
15188	0.25473	0.25473
15189	0.25474	0.25474
15190	0.25476	0.25476
15191	0.25478	0.25478
15192	0.25479	0.25479
15193	0.25481	0.25481
15194	0.25483	0.25483
15195	0.25484	0.25484
15196	0.25486	0.25486
15197	0.25487	0.25487
15198	0.25489	0.25489
15199	0.25491	0.25491
15200	0.25492	0.25492
15201	0.25494	0.25494
15202	0.25496	0.25496
15203	0.25497	0.25497
15204	0.25499	0.25499
15205	0.25501	0.25501
15206	0.25502	0.25502
15207	0.25504	0.25504
15208	0.25506	0.25506
15209	0.25507	0.25507
15210	0.25509	0.25509
15211	0.25511	0.25511
15212	0.25512	0.25512
15213	0.25514	0.25514
15214	0.25516	0.25516
15215	0.25517	0.25517
15216	0.25519	0.25519
15217	0.25521	0.25521
15218	0.25522	0.25522
15219	0.25524	0.25524
15220	0.25526	0.25526
15221	0.25527	0.25527
15222	0.25529	0.25529
15223	0.25531	0.25531
15224	0.25532	0.25532
15225	0.25534	0.25534
15226	0.25536	0.25536
15227	0.25537	0.25537
15228	0.25539	0.25539
15229	0.25541	0.25541
15230	0.25542	0.25542
15231	0.25544	0.25544
15232	0.25546	0.25546
15233	0.25547	0.25547
15234	0.25549	0.25549
15235	0.25551	0.25551
15236	0.25552	0.25552
15237	0.25554	0.25554
15238	0.25556	0.25556
15239	0.25557	0.25557
15240	0.25559	0.25559
15241	0.25561	0.25561
15242	0.25562	0.25562
15243	0.25564	0.25564
15244	0.25566	0.25566
15245	0.25567	0.25567
15246	0.25569	0.25569
15247	0.25571	0.25571
15248	0.25572	0.25572
15249	0.25574	0.25574
15250	0.25576	0.25576
15251	0.25577	0.25577
15252	0.25579	0.25579
15253	0.25581	0.25581
15254	0.25582	0.25582
15255	0.25584	0.25584
15256	0.25586	0.25586
15257	0.25587	0.25587
15258	0.25589	0.25589
15259	0.25591	0.25591
15260	0.25592	0.25592
15261	0.25594	0.25594
15262	0.25596	0.25596
15263	0.25597	0.25597
15264	0.25599	0.25599
15265	0.25601	0.25601
15266	0.25602	0.25602
15267	0.25604	0.25604
15268	0.25606	0.25606
15269	0.25607	0.25607
15270	0.25609	0.25609
15271	0.25611	0.25611
15272	0.25612	0.25612
15273	0.25614	0.25614
15274	0.25616	0.25616
15275	0.25617	0.25617
15276	0.25619	0.25619
15277	0.25621	0.25621
15278	0.25622	0.25622
15279	0.25624	0.25624
15280	0.25626	0.25626
15281	0.25627	0.25627
15282	0.25629	0.25629
15283	0.25631	0.25631
15284	0.25632	0.25632
15285	0.25633	0.25633
15286	0.25633	0.25633
15287	0.25634	0.25634
15288	0.25635	0.25635
15289	0.25636	0.25636
15290	0.25637	0.25637
15291	0.25638	0.25638
15292	0.25638	0.25638
15293	0.25639	0.25639
15294	0.2564	0.2564
15295	0.25641	0.25641
15296	0.25642	0.25642
15297	0.25643	0.25643
15298	0.25643	0.25643
15299	0.25644	0.25644
15300	0.25645	0.25645
15301	0.25646	0.25646
15302	0.25647	0.25647
15303	0.25648	0.25648
15304	0.25648	0.25648
15305	0.25649	0.25649
15306	0.2565	0.2565
15307	0.25651	0.25651
15308	0.25652	0.25652
15309	0.25653	0.25653
15310	0.25653	0.25653
15311	0.25654	0.25654
15312	0.25655	0.25655
15313	0.25656	0.25656
15314	0.25657	0.25657
15315	0.25658	0.25658
15316	0.25658	0.25658
15317	0.25659	0.25659
15318	0.2566	0.2566
15319	0.25661	0.25661
15320	0.25662	0.25662
15321	0.25663	0.25663
15322	0.25663	0.25663
15323	0.25664	0.25664
15324	0.25665	0.25665
15325	0.25666	0.25666
15326	0.25667	0.25667
15327	0.25667	0.25667
15328	0.25668	0.25668
15329	0.25669	0.25669
15330	0.2567	0.2567
15331	0.25671	0.25671
15332	0.25672	0.25672
15333	0.25672	0.25672
15334	0.25673	0.25673
15335	0.25674	0.25674
15336	0.25675	0.25675
15337	0.25676	0.25676
15338	0.25677	0.25677
15339	0.25677	0.25677
15340	0.25678	0.25678
15341	0.25679	0.25679
15342	0.2568	0.2568
15343	0.25681	0.25681
15344	0.25682	0.25682
15345	0.25682	0.25682
15346	0.25683	0.25683
15347	0.25684	0.25684
15348	0.25685	0.25685
15349	0.25686	0.25686
15350	0.25687	0.25687
15351	0.25687	0.25687
15352	0.25688	0.25688
15353	0.25689	0.25689
15354	0.2569	0.2569
15355	0.25691	0.25691
15356	0.25692	0.25692
15357	0.25692	0.25692
15358	0.25693	0.25693
15359	0.25694	0.25694
15360	0.25695	0.25695
15361	0.25696	0.25696
15362	0.25697	0.25697
15363	0.25697	0.25697
15364	0.25698	0.25698
15365	0.25699	0.25699
15366	0.257	0.257
15367	0.25701	0.25701
15368	0.25702	0.25702
15369	0.25702	0.25702
15370	0.25703	0.25703
15371	0.25704	0.25704
15372	0.25705	0.25705
15373	0.25706	0.25706
15374	0.25707	0.25707
15375	0.25707	0.25707
15376	0.25708	0.25708
15377	0.25709	0.25709
15378	0.2571	0.2571
15379	0.25711	0.25711
15380	0.25712	0.25712
15381	0.25712	0.25712
15382	0.25713	0.25713
15383	0.25714	0.25714
15384	0.25715	0.25715
15385	0.25716	0.25716
15386	0.25717	0.25717
15387	0.25717	0.25717
15388	0.25718	0.25718
15389	0.25719	0.25719
15390	0.2572	0.2572
15391	0.25721	0.25721
15392	0.25722	0.25722
15393	0.25722	0.25722
15394	0.25723	0.25723
15395	0.25724	0.25724
15396	0.25725	0.25725
15397	0.25726	0.25726
15398	0.25727	0.25727
15399	0.25727	0.25727
15400	0.25728	0.25728
15401	0.25729	0.25729
15402	0.2573	0.2573
15403	0.25731	0.25731
15404	0.25732	0.25732
15405	0.25732	0.25732
15406	0.25733	0.25733
15407	0.25734	0.25734
15408	0.25735	0.25735
15409	0.25736	0.25736
15410	0.25737	0.25737
15411	0.25737	0.25737
15412	0.25738	0.25738
15413	0.25739	0.25739
15414	0.2574	0.2574
15415	0.25741	0.25741
15416	0.25742	0.25742
15417	0.25742	0.25742
15418	0.25743	0.25743
15419	0.25744	0.25744
15420	0.25745	0.25745
15421	0.25746	0.25746
15422	0.25747	0.25747
15423	0.25747	0.25747
15424	0.25748	0.25748
15425	0.25749	0.25749
15426	0.2575	0.2575
15427	0.25751	0.25751
15428	0.25751	0.25751
15429	0.25752	0.25752
15430	0.25753	0.25753
15431	0.25754	0.25754
15432	0.25755	0.25755
15433	0.25756	0.25756
15434	0.25756	0.25756
15435	0.25757	0.25757
15436	0.25758	0.25758
15437	0.25759	0.25759
15438	0.2576	0.2576
15439	0.25761	0.25761
15440	0.25761	0.25761
15441	0.25762	0.25762
15442	0.25763	0.25763
15443	0.25764	0.25764
15444	0.25765	0.25765
15445	0.25766	0.25766
15446	0.25766	0.25766
15447	0.25767	0.25767
15448	0.25768	0.25768
15449	0.25769	0.25769
15450	0.2577	0.2577
15451	0.25771	0.25771
15452	0.25771	0.25771
15453	0.25772	0.25772
15454	0.25773	0.25773
15455	0.25774	0.25774
15456	0.25775	0.25775
15457	0.25776	0.25776
15458	0.25776	0.25776
15459	0.25777	0.25777
15460	0.25778	0.25778
15461	0.25779	0.25779
15462	0.2578	0.2578
15463	0.25781	0.25781
15464	0.25781	0.25781
15465	0.25782	0.25782
15466	0.25783	0.25783
15467	0.25784	0.25784
15468	0.25785	0.25785
15469	0.25786	0.25786
15470	0.25786	0.25786
15471	0.25787	0.25787
15472	0.25788	0.25788
15473	0.25789	0.25789
15474	0.2579	0.2579
15475	0.25791	0.25791
15476	0.25791	0.25791
15477	0.25792	0.25792
15478	0.25793	0.25793
15479	0.25794	0.25794
15480	0.25795	0.25795
15481	0.25796	0.25796
15482	0.25796	0.25796
15483	0.25797	0.25797
15484	0.25798	0.25798
15485	0.25799	0.25799
15486	0.258	0.258
15487	0.25801	0.25801
15488	0.25801	0.25801
15489	0.25802	0.25802
15490	0.25803	0.25803
15491	0.25804	0.25804
15492	0.25805	0.25805
15493	0.25806	0.25806
15494	0.25806	0.25806
15495	0.25807	0.25807
15496	0.25808	0.25808
15497	0.25809	0.25809
15498	0.2581	0.2581
15499	0.25811	0.25811
15500	0.25811	0.25811
15501	0.25812	0.25812
15502	0.25813	0.25813
15503	0.25814	0.25814
15504	0.25815	0.25815
15505	0.25816	0.25816
15506	0.25816	0.25816
15507	0.25817	0.25817
15508	0.25818	0.25818
15509	0.25819	0.25819
15510	0.2582	0.2582
15511	0.25821	0.25821
15512	0.25821	0.25821
15513	0.25822	0.25822
15514	0.25823	0.25823
15515	0.25824	0.25824
15516	0.25825	0.25825
15517	0.25826	0.25826
15518	0.25826	0.25826
15519	0.25827	0.25827
15520	0.25828	0.25828
15521	0.25829	0.25829
15522	0.2583	0.2583
15523	0.25831	0.25831
15524	0.25831	0.25831
15525	0.25832	0.25832
15526	0.25833	0.25833
15527	0.25834	0.25834
15528	0.25835	0.25835
15529	0.25835	0.25835
15530	0.25836	0.25836
15531	0.25837	0.25837
15532	0.25838	0.25838
15533	0.25839	0.25839
15534	0.2584	0.2584
15535	0.2584	0.2584
15536	0.25841	0.25841
15537	0.25842	0.25842
15538	0.25843	0.25843
15539	0.25844	0.25844
15540	0.25845	0.25845
15541	0.25845	0.25845
15542	0.25846	0.25846
15543	0.25847	0.25847
15544	0.25848	0.25848
15545	0.25849	0.25849
15546	0.2585	0.2585
15547	0.2585	0.2585
15548	0.25851	0.25851
15549	0.25852	0.25852
15550	0.25853	0.25853
15551	0.25854	0.25854
15552	0.25855	0.25855
15553	0.25855	0.25855
15554	0.25856	0.25856
15555	0.25857	0.25857
15556	0.25858	0.25858
15557	0.25859	0.25859
15558	0.2586	0.2586
15559	0.2586	0.2586
15560	0.25861	0.25861
15561	0.25862	0.25862
15562	0.25863	0.25863
15563	0.25864	0.25864
15564	0.25865	0.25865
15565	0.25865	0.25865
15566	0.25866	0.25866
15567	0.25867	0.25867
15568	0.25868	0.25868
15569	0.25869	0.25869
15570	0.2587	0.2587
15571	0.2587	0.2587
15572	0.25871	0.25871
15573	0.25872	0.25872
15574	0.25873	0.25873
15575	0.25874	0.25874
15576	0.25875	0.25875
15577	0.25875	0.25875
15578	0.25876	0.25876
15579	0.25877	0.25877
15580	0.25878	0.25878
15581	0.25879	0.25879
15582	0.2588	0.2588
15583	0.2588	0.2588
15584	0.25881	0.25881
15585	0.25882	0.25882
15586	0.25883	0.25883
15587	0.25884	0.25884
15588	0.25885	0.25885
15589	0.25885	0.25885
15590	0.25886	0.25886
15591	0.25887	0.25887
15592	0.25888	0.25888
15593	0.25889	0.25889
15594	0.2589	0.2589
15595	0.2589	0.2589
15596	0.25891	0.25891
15597	0.25892	0.25892
15598	0.25893	0.25893
15599	0.25894	0.25894
15600	0.25895	0.25895
15601	0.25895	0.25895
15602	0.25896	0.25896
15603	0.25897	0.25897
15604	0.25898	0.25898
15605	0.25899	0.25899
15606	0.259	0.259
15607	0.259	0.259
15608	0.25901	0.25901
15609	0.25902	0.25902
15610	0.25903	0.25903
15611	0.25904	0.25904
15612	0.25905	0.25905
15613	0.25905	0.25905
15614	0.25906	0.25906
15615	0.25907	0.25907
15616	0.25908	0.25908
15617	0.25909	0.25909
15618	0.2591	0.2591
15619	0.2591	0.2591
15620	0.25911	0.25911
15621	0.25912	0.25912
15622	0.25913	0.25913
15623	0.25914	0.25914
15624	0.25914	0.25914
15625	0.25915	0.25915
15626	0.25916	0.25916
15627	0.25917	0.25917
15628	0.25918	0.25918
15629	0.25919	0.25919
15630	0.25919	0.25919
15631	0.2592	0.2592
15632	0.25921	0.25921
15633	0.25922	0.25922
15634	0.25923	0.25923
15635	0.25924	0.25924
15636	0.25924	0.25924
15637	0.25925	0.25925
15638	0.25926	0.25926
15639	0.25927	0.25927
15640	0.25928	0.25928
15641	0.25929	0.25929
15642	0.25929	0.25929
15643	0.2593	0.2593
15644	0.25931	0.25931
15645	0.25932	0.25932
15646	0.25933	0.25933
15647	0.25934	0.25934
15648	0.25934	0.25934
15649	0.25935	0.25935
15650	0.25936	0.25936
15651	0.25937	0.25937
15652	0.25938	0.25938
15653	0.25939	0.25939
15654	0.25939	0.25939
15655	0.2594	0.2594
15656	0.25941	0.25941
15657	0.25942	0.25942
15658	0.25943	0.25943
15659	0.25944	0.25944
15660	0.25944	0.25944
15661	0.25945	0.25945
15662	0.25946	0.25946
15663	0.25947	0.25947
15664	0.25948	0.25948
15665	0.25949	0.25949
15666	0.25949	0.25949
15667	0.2595	0.2595
15668	0.25951	0.25951
15669	0.25952	0.25952
15670	0.25953	0.25953
15671	0.25954	0.25954
15672	0.25954	0.25954
15673	0.25955	0.25955
15674	0.25956	0.25956
15675	0.25957	0.25957
15676	0.25958	0.25958
15677	0.25959	0.25959
15678	0.25959	0.25959
15679	0.2596	0.2596
15680	0.25961	0.25961
15681	0.25962	0.25962
15682	0.25963	0.25963
15683	0.25964	0.25964
15684	0.25964	0.25964
15685	0.25965	0.25965
15686	0.25966	0.25966
15687	0.25967	0.25967
15688	0.25968	0.25968
15689	0.25969	0.25969
15690	0.25969	0.25969
15691	0.2597	0.2597
15692	0.25971	0.25971
15693	0.25972	0.25972
15694	0.25973	0.25973
15695	0.25974	0.25974
15696	0.25974	0.25974
15697	0.25975	0.25975
15698	0.25976	0.25976
15699	0.25977	0.25977
15700	0.25978	0.25978
15701	0.25979	0.25979
15702	0.25979	0.25979
15703	0.2598	0.2598
15704	0.25981	0.25981
15705	0.25982	0.25982
15706	0.25983	0.25983
15707	0.25984	0.25984
15708	0.25984	0.25984
